onset	duration	trial_type	value	sample	stim_file
0.5	0.0	stim_train,12194,-1,1	1	128	12194.jpg
0.6875	0.0	stim_train,11962,-1,2	2	176	11962.jpg
0.890625	0.0	stim_train,3304,-1,3	3	228	03304.jpg
1.09375	0.0	stim_train,13083,-1,4	4	280	13083.jpg
1.296875	0.0	stim_train,6191,-1,5	5	332	06191.jpg
1.5	0.0	stim_train,1984,-1,6	6	384	01984.jpg
1.6875	0.0	stim_train,14617,-1,7	7	432	14617.jpg
1.890625	0.0	stim_train,12221,-1,8	8	484	12221.jpg
2.09375	0.0	stim_train,4718,-1,9	9	536	04718.jpg
2.296875	0.0	stim_train,642,-1,10	10	588	00642.jpg
2.5	0.0	stim_train,16289,-1,11	11	640	16289.jpg
2.6875	0.0	stim_train,7266,-1,12	12	688	07266.jpg
2.890625	0.0	stim_train,5287,-1,13	13	740	05287.jpg
3.09375	0.0	stim_train,8441,-1,14	14	792	08441.jpg
3.296875	0.0	stim_train,1761,-1,15	15	844	01761.jpg
3.5	0.0	stim_train,6173,-1,16	16	896	06173.jpg
3.703125	0.0	stim_train,7881,-1,17	17	948	07881.jpg
3.890625	0.0	stim_train,7736,-1,18	18	996	07736.jpg
4.09375	0.0	stim_train,13400,-1,19	19	1048	13400.jpg
4.296875	0.0	stim_train,11190,-1,20	20	1100	11190.jpg
5.36328125	0.0	behav,3,-1,21	21	1373	n/a
5.71875	0.0	stim_train,3853,-1,22	22	1464	03853.jpg
5.921875	0.0	stim_train,9998,-1,23	23	1516	09998.jpg
6.109375	0.0	stim_train,13960,-1,24	24	1564	13960.jpg
6.3125	0.0	stim_train,6252,-1,25	25	1616	06252.jpg
6.515625	0.0	stim_train,9218,-1,26	26	1668	09218.jpg
6.71875	0.0	stim_train,815,-1,27	27	1720	00815.jpg
6.921875	0.0	stim_train,8385,-1,28	28	1772	08385.jpg
7.109375	0.0	stim_train,10288,-1,29	29	1820	10288.jpg
7.3125	0.0	stim_train,2731,-1,30	30	1872	02731.jpg
7.515625	0.0	stim_train,6849,-1,31	31	1924	06849.jpg
7.71875	0.0	stim_train,1066,-1,32	32	1976	01066.jpg
7.921875	0.0	stim_train,7380,-1,33	33	2028	07380.jpg
8.125	0.0	stim_train,10579,-1,34	34	2080	10579.jpg
8.3125	0.0	stim_train,10529,-1,35	35	2128	10529.jpg
8.515625	0.0	stim_train,1796,-1,36	36	2180	01796.jpg
8.71875	0.0	stim_train,7847,-1,37	37	2232	07847.jpg
8.921875	0.0	stim_train,6231,-1,38	38	2284	06231.jpg
9.125	0.0	stim_train,7217,-1,39	39	2336	07217.jpg
9.3125	0.0	stim_train,9549,-1,40	40	2384	09549.jpg
9.515625	0.0	stim_train,8883,-1,41	41	2436	08883.jpg
10.515625	0.0	behav,3,-1,42	42	2692	n/a
10.859375	0.0	stim_train,6753,-1,43	43	2780	06753.jpg
11.046875	0.0	oddball,16743,-1,44	44	2828	16743.jpg
11.25	0.0	stim_train,1975,-1,45	45	2880	01975.jpg
11.453125	0.0	stim_train,13320,-1,46	46	2932	13320.jpg
11.65625	0.0	stim_train,10779,-1,47	47	2984	10779.jpg
11.859375	0.0	stim_train,13338,-1,48	48	3036	13338.jpg
12.0625	0.0	stim_train,2422,-1,49	49	3088	02422.jpg
12.25	0.0	stim_train,10313,-1,50	50	3136	10313.jpg
12.453125	0.0	stim_train,8246,-1,51	51	3188	08246.jpg
12.65625	0.0	stim_train,6041,-1,52	52	3240	06041.jpg
12.859375	0.0	stim_train,3492,-1,53	53	3292	03492.jpg
13.0625	0.0	stim_train,12472,-1,54	54	3344	12472.jpg
13.25	0.0	stim_train,12769,-1,55	55	3392	12769.jpg
13.453125	0.0	stim_train,1738,-1,56	56	3444	01738.jpg
13.65625	0.0	stim_train,8063,-1,57	57	3496	08063.jpg
