onset	duration	trial_type	value	sample	stim_file
0.48828125	0.0	stim_test,16548,-1,1	1	125	16548.jpg
0.69140625	0.0	stim_test,16621,-1,2	2	177	16621.jpg
0.89453125	0.0	stim_test,16572,-1,3	3	229	16572.jpg
1.09765625	0.0	stim_test,16664,-1,4	4	281	16664.jpg
1.30078125	0.0	stim_test,16738,-1,5	5	333	16738.jpg
1.48828125	0.0	stim_test,16734,-1,6	6	381	16734.jpg
1.69140625	0.0	stim_test,16715,-1,7	7	433	16715.jpg
1.89453125	0.0	stim_test,16620,-1,8	8	485	16620.jpg
2.09765625	0.0	stim_test,16584,-1,9	9	537	16584.jpg
2.30078125	0.0	stim_test,16685,-1,10	10	589	16685.jpg
2.50390625	0.0	stim_test,16561,-1,11	11	641	16561.jpg
2.69140625	0.0	stim_test,16732,-1,12	12	689	16732.jpg
2.89453125	0.0	stim_test,16739,-1,13	13	741	16739.jpg
3.09765625	0.0	stim_test,16674,-1,14	14	793	16674.jpg
3.30078125	0.0	stim_test,16542,-1,15	15	845	16542.jpg
3.50390625	0.0	stim_test,16680,-1,16	16	897	16680.jpg
3.69140625	0.0	stim_test,16592,-1,17	17	945	16592.jpg
3.89453125	0.0	stim_test,16581,-1,18	18	997	16581.jpg
4.09765625	0.0	stim_test,16594,-1,19	19	1049	16594.jpg
4.30078125	0.0	stim_test,16551,-1,20	20	1101	16551.jpg
6.43359375	0.0	behav,3,-1,21	21	1647	n/a
6.80078125	0.0	stim_test,16736,-1,22	22	1741	16736.jpg
7.00390625	0.0	stim_test,16646,-1,23	23	1793	16646.jpg
7.20703125	0.0	stim_test,16651,-1,24	24	1845	16651.jpg
7.39453125	0.0	stim_test,16704,-1,25	25	1893	16704.jpg
7.59765625	0.0	stim_test,16605,-1,26	26	1945	16605.jpg
7.80078125	0.0	stim_test,16699,-1,27	27	1997	16699.jpg
8.00390625	0.0	stim_test,16585,-1,28	28	2049	16585.jpg
8.20703125	0.0	stim_test,16547,-1,29	29	2101	16547.jpg
8.39453125	0.0	stim_test,16632,-1,30	30	2149	16632.jpg
8.59765625	0.0	stim_test,16577,-1,31	31	2201	16577.jpg
8.80078125	0.0	stim_test,16662,-1,32	32	2253	16662.jpg
9.00390625	0.0	stim_test,16711,-1,33	33	2305	16711.jpg
9.20703125	0.0	stim_test,16722,-1,34	34	2357	16722.jpg
9.41015625	0.0	stim_test,16671,-1,35	35	2409	16671.jpg
9.59765625	0.0	stim_test,16712,-1,36	36	2457	16712.jpg
9.80078125	0.0	stim_test,16737,-1,37	37	2509	16737.jpg
10.00390625	0.0	stim_test,16728,-1,38	38	2561	16728.jpg
10.20703125	0.0	stim_test,16631,-1,39	39	2613	16631.jpg
10.41015625	0.0	stim_test,16614,-1,40	40	2665	16614.jpg
10.59765625	0.0	stim_test,16553,-1,41	41	2713	16553.jpg
12.80078125	0.0	behav,3,-1,42	42	3277	n/a
13.14453125	0.0	stim_test,16656,-1,43	43	3365	16656.jpg
13.34765625	0.0	stim_test,16682,-1,44	44	3417	16682.jpg
13.53515625	0.0	stim_test,16703,-1,45	45	3465	16703.jpg
13.73828125	0.0	stim_test,16669,-1,46	46	3517	16669.jpg
13.94140625	0.0	stim_test,16675,-1,47	47	3569	16675.jpg
14.14453125	0.0	stim_test,16544,-1,48	48	3621	16544.jpg
14.34765625	0.0	stim_test,16622,-1,49	49	3673	16622.jpg
14.53515625	0.0	stim_test,16667,-1,50	50	3721	16667.jpg
14.73828125	0.0	stim_test,16644,-1,51	51	3773	16644.jpg
14.94140625	0.0	stim_test,16545,-1,52	52	3825	16545.jpg
15.14453125	0.0	stim_test,16565,-1,53	53	3877	16565.jpg
15.34765625	0.0	stim_test,16546,-1,54	54	3929	16546.jpg
15.53515625	0.0	stim_test,16595,-1,55	55	3977	16595.jpg
15.73828125	0.0	stim_test,16727,-1,56	56	4029	16727.jpg
15.94140625	0.0	stim_test,16697,-1,57	57	4081	16697.jpg
