onset	duration	trial_type	value	sample	marker_index	stim_file
0.96484375	0.0	stim_train	16004	247	1	16004.jpg
1.16796875	0.0	stim_train	4818	299	2	04818.jpg
1.37109375	0.0	stim_train	10331	351	3	10331.jpg
1.578125	0.0	stim_train	5148	404	4	05148.jpg
1.765625	0.0	stim_train	6110	452	5	06110.jpg
1.96484375	0.0	stim_train	8512	503	6	08512.jpg
2.16796875	0.0	stim_train	15683	555	7	15683.jpg
2.37109375	0.0	stim_train	1000	607	8	01000.jpg
2.578125	0.0	stim_train	13015	660	9	13015.jpg
2.765625	0.0	stim_train	3070	708	10	03070.jpg
2.96875	0.0	stim_train	580	760	11	00580.jpg
3.16796875	0.0	stim_train	10588	811	12	10588.jpg
3.37109375	0.0	stim_train	7009	863	13	07009.jpg
3.578125	0.0	stim_train	4755	916	14	04755.jpg
3.78125	0.0	stim_train	14340	968	15	14340.jpg
3.96875	0.0	stim_train	7774	1016	16	07774.jpg
4.171875	0.0	stim_train	5849	1068	17	05849.jpg
4.37109375	0.0	stim_train	8948	1119	18	08948.jpg
4.578125	0.0	stim_train	907	1172	19	00907.jpg
4.78125	0.0	stim_train	3796	1224	20	03796.jpg
4.87890625	0.0	behav	3	1249	21	n/a
6.40625	0.0	stim_train	510	1640	22	00510.jpg
6.609375	0.0	stim_train	14682	1692	23	14682.jpg
6.8125	0.0	stim_train	12340	1744	24	12340.jpg
7.015625	0.0	stim_train	12621	1796	25	12621.jpg
7.203125	0.0	stim_train	3602	1844	26	03602.jpg
7.40625	0.0	stim_train	16393	1896	27	16393.jpg
7.609375	0.0	stim_train	6123	1948	28	06123.jpg
7.8125	0.0	stim_train	2012	2000	29	02012.jpg
8.015625	0.0	stim_train	6425	2052	30	06425.jpg
8.21875	0.0	stim_train	6602	2104	31	06602.jpg
8.40625	0.0	stim_train	14941	2152	32	14941.jpg
8.609375	0.0	stim_train	6431	2204	33	06431.jpg
8.8125	0.0	stim_train	6313	2256	34	06313.jpg
9.015625	0.0	stim_train	6325	2308	35	06325.jpg
9.21875	0.0	stim_train	6214	2360	36	06214.jpg
9.40625	0.0	stim_train	15476	2408	37	15476.jpg
9.609375	0.0	stim_train	8568	2460	38	08568.jpg
9.8125	0.0	stim_train	3525	2512	39	03525.jpg
10.015625	0.0	stim_train	15444	2564	40	15444.jpg
10.21875	0.0	stim_train	6987	2616	41	06987.jpg
10.453125	0.0	behav	3	2676	42	n/a
11.96875	0.0	stim_train	15923	3064	43	15923.jpg
12.171875	0.0	stim_train	13668	3116	44	13668.jpg
12.359375	0.0	stim_train	10575	3164	45	10575.jpg
12.5625	0.0	stim_train	6456	3216	46	06456.jpg
12.765625	0.0	stim_train	6350	3268	47	06350.jpg
12.96875	0.0	stim_train	13849	3320	48	13849.jpg
13.171875	0.0	stim_train	1743	3372	49	01743.jpg
13.359375	0.0	stim_train	11397	3420	50	11397.jpg
13.5625	0.0	stim_train	12903	3472	51	12903.jpg
13.765625	0.0	stim_train	10636	3524	52	10636.jpg
13.96875	0.0	stim_train	13594	3576	53	13594.jpg
14.171875	0.0	stim_train	355	3628	54	00355.jpg
14.359375	0.0	stim_train	7762	3676	55	07762.jpg
14.5625	0.0	stim_train	4112	3728	56	04112.jpg
14.765625	0.0	stim_train	13944	3780	57	13944.jpg
14.96875	0.0	stim_train	181	3832	58	00181.jpg
15.171875	0.0	stim_train	10805	3884	59	10805.jpg
15.375	0.0	stim_train	7588	3936	60	07588.jpg
15.5625	0.0	stim_train	879	3984	61	00879.jpg
15.765625	0.0	stim_train	2438	4036	62	02438.jpg
16.5859375	0.0	behav	3	4246	63	n/a
18.10546875	0.0	stim_train	13916	4635	64	13916.jpg
18.30859375	0.0	stim_train	7254	4687	65	07254.jpg
18.49609375	0.0	stim_train	4980	4735	66	04980.jpg
18.69921875	0.0	stim_train	9993	4787	67	09993.jpg
18.90234375	0.0	stim_train	1735	4839	68	01735.jpg
19.10546875	0.0	stim_train	7305	4891	69	07305.jpg
19.30859375	0.0	stim_train	8689	4943	70	08689.jpg
19.49609375	0.0	stim_train	14417	4991	71	14417.jpg
