onset	duration	trial_type	value	sample	marker_index	stim_file
0.953125	0.0	stim_train	13142	244	1	13142.jpg
1.15625	0.0	stim_train	492	296	2	00492.jpg
1.359375	0.0	stim_train	3830	348	3	03830.jpg
1.546875	0.0	stim_train	4906	396	4	04906.jpg
1.75	0.0	stim_train	8719	448	5	08719.jpg
1.953125	0.0	stim_train	2942	500	6	02942.jpg
2.15625	0.0	stim_train	13166	552	7	13166.jpg
2.359375	0.0	stim_train	2133	604	8	02133.jpg
2.5625	0.0	stim_train	1936	656	9	01936.jpg
2.75	0.0	stim_train	3318	704	10	03318.jpg
2.953125	0.0	stim_train	4115	756	11	04115.jpg
3.15625	0.0	stim_train	5084	808	12	05084.jpg
3.359375	0.0	stim_train	2852	860	13	02852.jpg
3.5625	0.0	stim_train	15281	912	14	15281.jpg
3.75	0.0	stim_train	4723	960	15	04723.jpg
3.953125	0.0	stim_train	9163	1012	16	09163.jpg
4.15625	0.0	stim_train	4507	1064	17	04507.jpg
4.36328125	0.0	stim_train	9716	1117	18	09716.jpg
4.5625	0.0	stim_train	11459	1168	19	11459.jpg
4.75	0.0	stim_train	10810	1216	20	10810.jpg
6.171875	0.0	behav	3	1580	21	n/a
6.53125	0.0	stim_train	3778	1672	22	03778.jpg
6.71875	0.0	stim_train	5923	1720	23	05923.jpg
6.921875	0.0	stim_train	5789	1772	24	05789.jpg
7.125	0.0	stim_train	7938	1824	25	07938.jpg
7.328125	0.0	stim_train	12931	1876	26	12931.jpg
7.53125	0.0	stim_train	5277	1928	27	05277.jpg
7.73828125	0.0	stim_train	10526	1981	28	10526.jpg
7.921875	0.0	stim_train	988	2028	29	00988.jpg
8.125	0.0	stim_train	15353	2080	30	15353.jpg
8.328125	0.0	stim_train	3893	2132	31	03893.jpg
8.53125	0.0	stim_train	4515	2184	32	04515.jpg
8.73828125	0.0	stim_train	6766	2237	33	06766.jpg
8.92578125	0.0	stim_train	9425	2285	34	09425.jpg
9.125	0.0	stim_train	15496	2336	35	15496.jpg
9.328125	0.0	stim_train	11029	2388	36	11029.jpg
9.53125	0.0	stim_train	3356	2440	37	03356.jpg
9.73828125	0.0	stim_train	15934	2493	38	15934.jpg
9.92578125	0.0	stim_train	7039	2541	39	07039.jpg
10.12890625	0.0	stim_train	4341	2593	40	04341.jpg
10.328125	0.0	stim_train	5093	2644	41	05093.jpg
11.640625	0.0	behav	3	2980	42	n/a
12.00390625	0.0	stim_train	12722	3073	43	12722.jpg
12.20703125	0.0	stim_train	15147	3125	44	15147.jpg
12.39453125	0.0	oddball	16743	3173	45	16743.jpg
12.59765625	0.0	stim_train	11117	3225	46	11117.jpg
12.80078125	0.0	stim_train	13222	3277	47	13222.jpg
13.00390625	0.0	stim_train	1594	3329	48	01594.jpg
13.20703125	0.0	stim_train	6636	3381	49	06636.jpg
13.41015625	0.0	stim_train	3315	3433	50	03315.jpg
13.59765625	0.0	stim_train	6805	3481	51	06805.jpg
13.80078125	0.0	stim_train	16018	3533	52	16018.jpg
14.00390625	0.0	stim_train	15617	3585	53	15617.jpg
14.20703125	0.0	stim_train	10120	3637	54	10120.jpg
14.41015625	0.0	stim_train	5379	3689	55	05379.jpg
14.59765625	0.0	stim_train	4198	3737	56	04198.jpg
14.80078125	0.0	stim_train	14306	3789	57	14306.jpg
15.00390625	0.0	stim_train	14551	3841	58	14551.jpg
