onset	duration	trial_type	value	sample	marker_index	stim_file
0.9609375	0.0	stim_train	16083	246	1	16083.jpg
1.1640625	0.0	stim_train	31	298	2	00031.jpg
1.37109375	0.0	stim_train	14350	351	3	14350.jpg
1.55859375	0.0	stim_train	8407	399	4	08407.jpg
1.76171875	0.0	stim_train	6982	451	5	06982.jpg
1.9609375	0.0	stim_train	7370	502	6	07370.jpg
2.1640625	0.0	stim_train	1239	554	7	01239.jpg
2.37109375	0.0	stim_train	13343	607	8	13343.jpg
2.55859375	0.0	stim_train	461	655	9	00461.jpg
2.76171875	0.0	stim_train	14424	707	10	14424.jpg
2.96484375	0.0	stim_train	9077	759	11	09077.jpg
3.1640625	0.0	stim_train	4805	810	12	04805.jpg
3.37109375	0.0	stim_train	3973	863	13	03973.jpg
3.55859375	0.0	stim_train	1305	911	14	01305.jpg
3.76171875	0.0	stim_train	1526	963	15	01526.jpg
3.96484375	0.0	stim_train	8205	1015	16	08205.jpg
4.1640625	0.0	stim_train	1371	1066	17	01371.jpg
4.37109375	0.0	stim_train	10821	1119	18	10821.jpg
4.57421875	0.0	stim_train	2109	1171	19	02109.jpg
4.76171875	0.0	stim_train	15520	1219	20	15520.jpg
5.9609375	0.0	behav	3	1526	21	n/a
6.29296875	0.0	stim_train	2702	1611	22	02702.jpg
6.48046875	0.0	stim_train	5367	1659	23	05367.jpg
6.68359375	0.0	stim_train	8695	1711	24	08695.jpg
6.88671875	0.0	stim_train	10763	1763	25	10763.jpg
7.08984375	0.0	stim_train	10997	1815	26	10997.jpg
7.29296875	0.0	stim_train	3391	1867	27	03391.jpg
7.48046875	0.0	stim_train	832	1915	28	00832.jpg
7.68359375	0.0	stim_train	12853	1967	29	12853.jpg
7.88671875	0.0	stim_train	12846	2019	30	12846.jpg
8.08984375	0.0	stim_train	1538	2071	31	01538.jpg
8.29296875	0.0	stim_train	6507	2123	32	06507.jpg
8.48046875	0.0	stim_train	10100	2171	33	10100.jpg
8.68359375	0.0	stim_train	721	2223	34	00721.jpg
8.88671875	0.0	stim_train	16243	2275	35	16243.jpg
9.08984375	0.0	stim_train	3182	2327	36	03182.jpg
9.29296875	0.0	stim_train	6808	2379	37	06808.jpg
9.48046875	0.0	stim_train	15479	2427	38	15479.jpg
9.68359375	0.0	stim_train	12775	2479	39	12775.jpg
9.88671875	0.0	stim_train	9576	2531	40	09576.jpg
