onset	duration	trial_type	value	sample	stim_file
0.9296875	0.0	stim_train,1245,-1,1	1	238	01245.jpg
1.1328125	0.0	stim_train,12779,-1,2	2	290	12779.jpg
1.3359375	0.0	stim_train,14817,-1,3	3	342	14817.jpg
1.5390625	0.0	stim_train,15197,-1,4	4	394	15197.jpg
1.7421875	0.0	stim_train,6780,-1,5	5	446	06780.jpg
1.9296875	0.0	stim_train,5178,-1,6	6	494	05178.jpg
2.1328125	0.0	stim_train,4157,-1,7	7	546	04157.jpg
2.3359375	0.0	stim_train,8956,-1,8	8	598	08956.jpg
2.5390625	0.0	stim_train,11775,-1,9	9	650	11775.jpg
2.7421875	0.0	stim_train,11760,-1,10	10	702	11760.jpg
2.9453125	0.0	stim_train,9382,-1,11	11	754	09382.jpg
3.1328125	0.0	stim_train,12970,-1,12	12	802	12970.jpg
3.3359375	0.0	stim_train,2183,-1,13	13	854	02183.jpg
3.5390625	0.0	stim_train,8268,-1,14	14	906	08268.jpg
3.7421875	0.0	stim_train,6416,-1,15	15	958	06416.jpg
3.9453125	0.0	stim_train,2324,-1,16	16	1010	02324.jpg
4.1328125	0.0	stim_train,11797,-1,17	17	1058	11797.jpg
4.3359375	0.0	stim_train,8272,-1,18	18	1110	08272.jpg
4.5390625	0.0	stim_train,15686,-1,19	19	1162	15686.jpg
4.7421875	0.0	oddball,16743,-1,20	20	1214	16743.jpg
6.015625	0.0	behav,0,-1,21	21	1540	n/a
6.3671875	0.0	stim_train,11961,-1,22	22	1630	11961.jpg
6.5703125	0.0	stim_train,8783,-1,23	23	1682	08783.jpg
6.7734375	0.0	stim_train,2237,-1,24	24	1734	02237.jpg
6.9765625	0.0	stim_train,7810,-1,25	25	1786	07810.jpg
7.1796875	0.0	stim_train,11646,-1,26	26	1838	11646.jpg
7.3828125	0.0	stim_train,3839,-1,27	27	1890	03839.jpg
7.5703125	0.0	stim_train,7721,-1,28	28	1938	07721.jpg
7.7734375	0.0	stim_train,1653,-1,29	29	1990	01653.jpg
7.9765625	0.0	stim_train,10826,-1,30	30	2042	10826.jpg
8.1796875	0.0	stim_train,6566,-1,31	31	2094	06566.jpg
8.3828125	0.0	stim_train,13945,-1,32	32	2146	13945.jpg
8.5703125	0.0	stim_train,6460,-1,33	33	2194	06460.jpg
8.7734375	0.0	stim_train,3337,-1,34	34	2246	03337.jpg
8.9765625	0.0	stim_train,11247,-1,35	35	2298	11247.jpg
9.1796875	0.0	stim_train,3114,-1,36	36	2350	03114.jpg
9.3828125	0.0	stim_train,7453,-1,37	37	2402	07453.jpg
9.5859375	0.0	stim_train,12810,-1,38	38	2454	12810.jpg
9.7734375	0.0	stim_train,2626,-1,39	39	2502	02626.jpg
9.9765625	0.0	stim_train,11705,-1,40	40	2554	11705.jpg
10.1796875	0.0	stim_train,5386,-1,41	41	2606	05386.jpg
11.50390625	0.0	behav,3,-1,42	42	2945	n/a
11.8671875	0.0	stim_train,10595,-1,43	43	3038	10595.jpg
12.0703125	0.0	stim_train,822,-1,44	44	3090	00822.jpg
12.2578125	0.0	stim_train,15415,-1,45	45	3138	15415.jpg
12.4609375	0.0	stim_train,9709,-1,46	46	3190	09709.jpg
12.6640625	0.0	stim_train,7881,-1,47	47	3242	07881.jpg
12.8671875	0.0	stim_train,14524,-1,48	48	3294	14524.jpg
13.0703125	0.0	stim_train,11755,-1,49	49	3346	11755.jpg
13.26171875	0.0	stim_train,552,-1,50	50	3395	00552.jpg
13.4609375	0.0	stim_train,14645,-1,51	51	3446	14645.jpg
13.6640625	0.0	stim_train,8977,-1,52	52	3498	08977.jpg
13.8671875	0.0	stim_train,13547,-1,53	53	3550	13547.jpg
14.0703125	0.0	stim_train,3169,-1,54	54	3602	03169.jpg
14.2734375	0.0	stim_train,10124,-1,55	55	3654	10124.jpg
14.46484375	0.0	stim_train,4219,-1,56	56	3703	04219.jpg
14.6640625	0.0	stim_train,10187,-1,57	57	3754	10187.jpg
14.8671875	0.0	stim_train,9346,-1,58	58	3806	09346.jpg
15.0703125	0.0	stim_train,3878,-1,59	59	3858	03878.jpg
15.2734375	0.0	stim_train,7807,-1,60	60	3910	07807.jpg
15.46484375	0.0	stim_train,9800,-1,61	61	3959	09800.jpg
15.6640625	0.0	stim_train,9710,-1,62	62	4010	09710.jpg
16.89453125	0.0	behav,3,-1,63	63	4325	n/a
17.26171875	0.0	stim_train,54,-1,64	64	4419	00054.jpg
17.4453125	0.0	stim_train,11832,-1,65	65	4466	11832.jpg
17.6484375	0.0	stim_train,4073,-1,66	66	4518	04073.jpg
17.8515625	0.0	stim_train,14839,-1,67	67	4570	14839.jpg
18.0546875	0.0	stim_train,2353,-1,68	68	4622	02353.jpg
18.26171875	0.0	stim_train,8773,-1,69	69	4675	08773.jpg
18.46484375	0.0	stim_train,4833,-1,70	70	4727	04833.jpg
18.6484375	0.0	stim_train,3205,-1,71	71	4774	03205.jpg
18.8515625	0.0	stim_train,3688,-1,72	72	4826	03688.jpg
19.0546875	0.0	stim_train,12515,-1,73	73	4878	12515.jpg
19.26171875	0.0	stim_train,15664,-1,74	74	4931	15664.jpg
19.46484375	0.0	stim_train,14428,-1,75	75	4983	14428.jpg
19.6484375	0.0	stim_train,10771,-1,76	76	5030	10771.jpg
19.8515625	0.0	stim_train,4715,-1,77	77	5082	04715.jpg
20.0546875	0.0	stim_train,9190,-1,78	78	5134	09190.jpg
20.26171875	0.0	stim_train,9388,-1,79	79	5187	09388.jpg
20.46484375	0.0	stim_train,924,-1,80	80	5239	00924.jpg
20.66796875	0.0	stim_train,1621,-1,81	81	5291	01621.jpg
20.8515625	0.0	stim_train,897,-1,82	82	5338	00897.jpg
21.0546875	0.0	stim_train,8080,-1,83	83	5390	08080.jpg
22.328125	0.0	behav,3,-1,84	84	5716	n/a
22.69921875	0.0	stim_train,13122,-1,85	85	5811	13122.jpg
22.90234375	0.0	stim_train,2579,-1,86	86	5863	02579.jpg
23.08984375	0.0	stim_train,6256,-1,87	87	5911	06256.jpg
23.29296875	0.0	stim_train,10600,-1,88	88	5963	10600.jpg
23.49609375	0.0	stim_train,13592,-1,89	89	6015	13592.jpg
23.69921875	0.0	stim_train,5327,-1,90	90	6067	05327.jpg
23.90234375	0.0	stim_train,9452,-1,91	91	6119	09452.jpg
24.08984375	0.0	stim_train,7200,-1,92	92	6167	07200.jpg
24.29296875	0.0	stim_train,8630,-1,93	93	6219	08630.jpg
24.49609375	0.0	stim_train,13302,-1,94	94	6271	13302.jpg
24.69921875	0.0	stim_train,13022,-1,95	95	6323	13022.jpg
24.90234375	0.0	stim_train,6594,-1,96	96	6375	06594.jpg
25.10546875	0.0	stim_train,8420,-1,97	97	6427	08420.jpg
25.29296875	0.0	stim_train,16519,-1,98	98	6475	16519.jpg
25.49609375	0.0	stim_train,3381,-1,99	99	6527	03381.jpg
25.69921875	0.0	stim_train,1823,-1,100	100	6579	01823.jpg
25.90234375	0.0	stim_train,1780,-1,377	101	6631	01780.jpg
26.10546875	0.0	stim_train,14661,-1,378	102	6683	14661.jpg
26.29296875	0.0	stim_train,3177,-1,379	103	6731	03177.jpg
26.49609375	0.0	stim_train,8419,-1,380	104	6783	08419.jpg
27.6953125	0.0	behav,3,-1,381	105	7090	n/a
28.0234375	0.0	stim_train,13181,-1,382	106	7174	13181.jpg
28.2265625	0.0	stim_train,7090,-1,383	107	7226	07090.jpg
28.4296875	0.0	stim_train,10879,-1,384	108	7278	10879.jpg
28.6328125	0.0	stim_train,15414,-1,385	109	7330	15414.jpg
28.8359375	0.0	stim_train,1232,-1,386	110	7382	01232.jpg
29.0390625	0.0	stim_train,281,-1,387	111	7434	00281.jpg
29.2265625	0.0	stim_train,10902,-1,388	112	7482	10902.jpg
29.4296875	0.0	stim_train,7666,-1,389	113	7534	07666.jpg
29.6328125	0.0	stim_train,4697,-1,390	114	7586	04697.jpg
29.8359375	0.0	stim_train,6473,-1,391	115	7638	06473.jpg
30.0390625	0.0	stim_train,12185,-1,392	116	7690	12185.jpg
30.2265625	0.0	stim_train,6891,-1,393	117	7738	06891.jpg
30.4296875	0.0	stim_train,10947,-1,394	118	7790	10947.jpg
30.6328125	0.0	stim_train,976,-1,395	119	7842	00976.jpg
30.8359375	0.0	stim_train,1652,-1,396	120	7894	01652.jpg
31.0390625	0.0	stim_train,1460,-1,397	121	7946	01460.jpg
31.2265625	0.0	stim_train,15391,-1,398	122	7994	15391.jpg
31.4296875	0.0	stim_train,8700,-1,399	123	8046	08700.jpg
31.6328125	0.0	stim_train,3946,-1,400	124	8098	03946.jpg
31.8359375	0.0	stim_train,12371,-1,401	125	8150	12371.jpg
33.17578125	0.0	behav,3,-1,402	126	8493	n/a
33.5234375	0.0	stim_train,7770,-1,403	127	8582	07770.jpg
33.7265625	0.0	stim_train,11263,-1,404	128	8634	11263.jpg
33.9140625	0.0	stim_train,5355,-1,405	129	8682	05355.jpg
34.1171875	0.0	stim_train,16514,-1,406	130	8734	16514.jpg
34.3203125	0.0	stim_train,2052,-1,407	131	8786	02052.jpg
34.5234375	0.0	stim_train,8096,-1,408	132	8838	08096.jpg
34.7265625	0.0	stim_train,7253,-1,409	133	8890	07253.jpg
34.9140625	0.0	stim_train,6569,-1,410	134	8938	06569.jpg
35.1171875	0.0	stim_train,15049,-1,411	135	8990	15049.jpg
35.3203125	0.0	stim_train,13049,-1,412	136	9042	13049.jpg
35.5234375	0.0	stim_train,10470,-1,413	137	9094	10470.jpg
35.7265625	0.0	stim_train,15732,-1,414	138	9146	15732.jpg
35.9296875	0.0	stim_train,1915,-1,415	139	9198	01915.jpg
36.1171875	0.0	stim_train,2240,-1,416	140	9246	02240.jpg
36.3203125	0.0	stim_train,5040,-1,417	141	9298	05040.jpg
36.5234375	0.0	stim_train,8906,-1,418	142	9350	08906.jpg
36.7265625	0.0	stim_train,757,-1,419	143	9402	00757.jpg
36.9296875	0.0	stim_train,8349,-1,420	144	9454	08349.jpg
37.1171875	0.0	oddball,16741,-1,421	145	9502	16741.jpg
37.3203125	0.0	stim_train,11914,-1,422	146	9554	11914.jpg
38.40625	0.0	behav,0,-1,423	147	9832	n/a
38.7734375	0.0	stim_train,2201,-1,424	148	9926	02201.jpg
