onset	duration	trial_type	value	sample	stim_file
0.9375	0.0	stim_train,7944,-1,1	1	240	07944.jpg
1.140625	0.0	stim_train,6630,-1,2	2	292	06630.jpg
1.328125	0.0	stim_train,8135,-1,3	3	340	08135.jpg
1.53125	0.0	stim_train,12406,-1,4	4	392	12406.jpg
1.734375	0.0	stim_train,6670,-1,5	5	444	06670.jpg
1.9375	0.0	stim_train,3285,-1,6	6	496	03285.jpg
2.140625	0.0	stim_train,16423,-1,7	7	548	16423.jpg
2.34375	0.0	stim_train,5012,-1,8	8	600	05012.jpg
2.53125	0.0	stim_train,14428,-1,9	9	648	14428.jpg
2.734375	0.0	stim_train,12256,-1,10	10	700	12256.jpg
2.9375	0.0	stim_train,6969,-1,11	11	752	06969.jpg
3.140625	0.0	stim_train,276,-1,12	12	804	00276.jpg
3.34375	0.0	stim_train,8597,-1,13	13	856	08597.jpg
3.53125	0.0	stim_train,4846,-1,14	14	904	04846.jpg
3.734375	0.0	stim_train,1152,-1,15	15	956	01152.jpg
3.9375	0.0	stim_train,15549,-1,16	16	1008	15549.jpg
4.140625	0.0	stim_train,10058,-1,17	17	1060	10058.jpg
4.34375	0.0	stim_train,4885,-1,18	18	1112	04885.jpg
4.53125	0.0	stim_train,14111,-1,19	19	1160	14111.jpg
4.734375	0.0	stim_train,2769,-1,20	20	1212	02769.jpg
6.078125	0.0	behav,3,-1,21	21	1556	n/a
6.421875	0.0	stim_train,8361,-1,22	22	1644	08361.jpg
6.625	0.0	stim_train,5652,-1,23	23	1696	05652.jpg
6.828125	0.0	stim_train,2470,-1,24	24	1748	02470.jpg
7.03125	0.0	stim_train,11906,-1,25	25	1800	11906.jpg
7.21875	0.0	stim_train,11231,-1,26	26	1848	11231.jpg
7.421875	0.0	stim_train,310,-1,27	27	1900	00310.jpg
7.625	0.0	stim_train,2071,-1,28	28	1952	02071.jpg
7.828125	0.0	stim_train,13299,-1,29	29	2004	13299.jpg
8.03125	0.0	stim_train,10650,-1,30	30	2056	10650.jpg
8.21875	0.0	stim_train,4956,-1,31	31	2104	04956.jpg
8.421875	0.0	stim_train,4059,-1,32	32	2156	04059.jpg
8.625	0.0	stim_train,9144,-1,33	33	2208	09144.jpg
8.828125	0.0	stim_train,7018,-1,34	34	2260	07018.jpg
9.03125	0.0	stim_train,10987,-1,35	35	2312	10987.jpg
9.234375	0.0	stim_train,5534,-1,36	36	2364	05534.jpg
9.421875	0.0	stim_train,3888,-1,37	37	2412	03888.jpg
9.625	0.0	stim_train,1989,-1,38	38	2464	01989.jpg
9.828125	0.0	stim_train,10875,-1,39	39	2516	10875.jpg
10.03125	0.0	stim_train,8396,-1,40	40	2568	08396.jpg
10.234375	0.0	stim_train,9901,-1,41	41	2620	09901.jpg
11.47265625	0.0	behav,3,-1,42	42	2937	n/a
11.8125	0.0	stim_train,13117,-1,43	43	3024	13117.jpg
12.015625	0.0	stim_train,11850,-1,44	44	3076	11850.jpg
12.21875	0.0	stim_train,835,-1,45	45	3128	00835.jpg
12.41015625	0.0	stim_train,4649,-1,46	46	3177	04649.jpg
12.61328125	0.0	stim_train,9329,-1,47	47	3229	09329.jpg
12.8125	0.0	stim_train,11017,-1,48	48	3280	11017.jpg
13.015625	0.0	stim_train,15557,-1,49	49	3332	15557.jpg
13.21875	0.0	stim_train,10220,-1,50	50	3384	10220.jpg
13.421875	0.0	stim_train,11930,-1,51	51	3436	11930.jpg
13.61328125	0.0	stim_train,1374,-1,52	52	3485	01374.jpg
13.8125	0.0	stim_train,8440,-1,53	53	3536	08440.jpg
14.015625	0.0	stim_train,13955,-1,54	54	3588	13955.jpg
14.21875	0.0	stim_train,7129,-1,55	55	3640	07129.jpg
14.421875	0.0	stim_train,10661,-1,56	56	3692	10661.jpg
14.61328125	0.0	stim_train,3453,-1,57	57	3741	03453.jpg
14.81640625	0.0	stim_train,14582,-1,58	58	3793	14582.jpg
15.015625	0.0	stim_train,579,-1,59	59	3844	00579.jpg
15.21875	0.0	stim_train,5259,-1,60	60	3896	05259.jpg
15.421875	0.0	stim_train,2572,-1,61	61	3948	02572.jpg
15.61328125	0.0	stim_train,5868,-1,62	62	3997	05868.jpg
16.88671875	0.0	behav,3,-1,63	63	4323	n/a
17.25	0.0	stim_train,9364,-1,64	64	4416	09364.jpg
17.453125	0.0	stim_train,11950,-1,65	65	4468	11950.jpg
17.66015625	0.0	stim_train,16064,-1,66	66	4521	16064.jpg
17.86328125	0.0	stim_train,4721,-1,67	67	4573	04721.jpg
18.046875	0.0	stim_train,6497,-1,68	68	4620	06497.jpg
18.25	0.0	stim_train,6789,-1,69	69	4672	06789.jpg
18.453125	0.0	stim_train,8376,-1,70	70	4724	08376.jpg
18.66015625	0.0	stim_train,15979,-1,71	71	4777	15979.jpg
18.86328125	0.0	stim_train,234,-1,72	72	4829	00234.jpg
19.046875	0.0	stim_train,385,-1,73	73	4876	00385.jpg
19.25	0.0	stim_train,9150,-1,74	74	4928	09150.jpg
19.453125	0.0	stim_train,4900,-1,75	75	4980	04900.jpg
19.66015625	0.0	stim_train,6751,-1,76	76	5033	06751.jpg
19.86328125	0.0	stim_train,8137,-1,77	77	5085	08137.jpg
20.05078125	0.0	stim_train,12915,-1,78	78	5133	12915.jpg
20.25	0.0	stim_train,8033,-1,79	79	5184	08033.jpg
20.453125	0.0	stim_train,12348,-1,80	80	5236	12348.jpg
20.66015625	0.0	stim_train,6047,-1,81	81	5289	06047.jpg
20.86328125	0.0	stim_train,12930,-1,82	82	5341	12930.jpg
21.06640625	0.0	stim_train,6296,-1,83	83	5393	06296.jpg
22.234375	0.0	behav,3,-1,84	84	5692	n/a
22.578125	0.0	stim_train,146,-1,85	85	5780	00146.jpg
22.78515625	0.0	stim_train,14038,-1,86	86	5833	14038.jpg
22.97265625	0.0	stim_train,9275,-1,87	87	5881	09275.jpg
23.17578125	0.0	stim_train,1284,-1,88	88	5933	01284.jpg
23.37890625	0.0	stim_train,3320,-1,89	89	5985	03320.jpg
23.58203125	0.0	stim_train,2475,-1,90	90	6037	02475.jpg
23.78515625	0.0	stim_train,13225,-1,91	91	6089	13225.jpg
23.97265625	0.0	stim_train,12817,-1,92	92	6137	12817.jpg
24.17578125	0.0	stim_train,12967,-1,93	93	6189	12967.jpg
24.37890625	0.0	stim_train,16246,-1,94	94	6241	16246.jpg
24.58203125	0.0	stim_train,354,-1,95	95	6293	00354.jpg
24.78515625	0.0	stim_train,7199,-1,96	96	6345	07199.jpg
24.97265625	0.0	stim_train,8133,-1,97	97	6393	08133.jpg
25.17578125	0.0	stim_train,9968,-1,98	98	6445	09968.jpg
25.37890625	0.0	stim_train,12114,-1,99	99	6497	12114.jpg
25.58203125	0.0	stim_train,7131,-1,100	100	6549	07131.jpg
25.78515625	0.0	stim_train,15631,-1,377	101	6601	15631.jpg
25.98828125	0.0	stim_train,11443,-1,378	102	6653	11443.jpg
26.17578125	0.0	stim_train,1746,-1,379	103	6701	01746.jpg
26.37890625	0.0	stim_train,5011,-1,380	104	6753	05011.jpg
27.75390625	0.0	behav,3,-1,381	105	7105	n/a
28.09375	0.0	stim_train,14888,-1,382	106	7192	14888.jpg
28.296875	0.0	stim_train,5497,-1,383	107	7244	05497.jpg
28.5	0.0	stim_train,14966,-1,384	108	7296	14966.jpg
28.703125	0.0	stim_train,14504,-1,385	109	7348	14504.jpg
28.890625	0.0	stim_train,8776,-1,386	110	7396	08776.jpg
29.09375	0.0	stim_train,9197,-1,387	111	7448	09197.jpg
29.296875	0.0	stim_train,16263,-1,388	112	7500	16263.jpg
29.5	0.0	stim_train,4752,-1,389	113	7552	04752.jpg
29.703125	0.0	stim_train,15956,-1,390	114	7604	15956.jpg
29.890625	0.0	stim_train,2951,-1,391	115	7652	02951.jpg
30.09375	0.0	stim_train,739,-1,392	116	7704	00739.jpg
30.296875	0.0	stim_train,16364,-1,393	117	7756	16364.jpg
30.5	0.0	stim_train,1403,-1,394	118	7808	01403.jpg
30.703125	0.0	stim_train,12871,-1,395	119	7860	12871.jpg
30.890625	0.0	stim_train,9495,-1,396	120	7908	09495.jpg
31.09375	0.0	stim_train,2042,-1,397	121	7960	02042.jpg
31.296875	0.0	stim_train,11802,-1,398	122	8012	11802.jpg
31.5	0.0	stim_train,1619,-1,399	123	8064	01619.jpg
31.703125	0.0	stim_train,13153,-1,400	124	8116	13153.jpg
31.90625	0.0	stim_train,14218,-1,401	125	8168	14218.jpg
33.0859375	0.0	behav,3,-1,402	126	8470	n/a
33.4375	0.0	stim_train,8456,-1,403	127	8560	08456.jpg
33.640625	0.0	stim_train,6975,-1,404	128	8612	06975.jpg
33.828125	0.0	stim_train,10007,-1,405	129	8660	10007.jpg
34.03125	0.0	stim_train,6491,-1,406	130	8712	06491.jpg
34.234375	0.0	stim_train,7813,-1,407	131	8764	07813.jpg
34.4375	0.0	stim_train,15100,-1,408	132	8816	15100.jpg
34.640625	0.0	stim_train,9599,-1,409	133	8868	09599.jpg
34.84375	0.0	stim_train,5414,-1,410	134	8920	05414.jpg
35.03125	0.0	stim_train,10648,-1,411	135	8968	10648.jpg
35.234375	0.0	stim_train,8984,-1,412	136	9020	08984.jpg
35.4375	0.0	stim_train,16130,-1,413	137	9072	16130.jpg
35.640625	0.0	stim_train,4667,-1,414	138	9124	04667.jpg
35.84375	0.0	stim_train,5612,-1,415	139	9176	05612.jpg
36.03125	0.0	stim_train,6649,-1,416	140	9224	06649.jpg
36.234375	0.0	stim_train,4163,-1,417	141	9276	04163.jpg
36.4375	0.0	stim_train,5150,-1,418	142	9328	05150.jpg
36.640625	0.0	stim_train,3338,-1,419	143	9380	03338.jpg
