onset	duration	trial_type	value	sample	marker_index	stim_file
0.953125	0.0	stim_test	16639	244	1	16639.jpg
1.15625	0.0	stim_test	16731	296	2	16731.jpg
1.359375	0.0	stim_test	16607	348	3	16607.jpg
1.5625	0.0	stim_test	16572	400	4	16572.jpg
1.765625	0.0	stim_test	16551	452	5	16551.jpg
1.953125	0.0	stim_test	16606	500	6	16606.jpg
2.15625	0.0	stim_test	16576	552	7	16576.jpg
2.359375	0.0	stim_test	16598	604	8	16598.jpg
2.5625	0.0	stim_test	16653	656	9	16653.jpg
2.765625	0.0	stim_test	16627	708	10	16627.jpg
2.953125	0.0	stim_test	16685	756	11	16685.jpg
3.15625	0.0	stim_test	16638	808	12	16638.jpg
3.359375	0.0	stim_test	16721	860	13	16721.jpg
3.5625	0.0	stim_test	16672	912	14	16672.jpg
3.765625	0.0	stim_test	16667	964	15	16667.jpg
3.953125	0.0	stim_test	16623	1012	16	16623.jpg
4.15625	0.0	stim_test	16648	1064	17	16648.jpg
4.359375	0.0	stim_test	16542	1116	18	16542.jpg
4.5625	0.0	stim_test	16702	1168	19	16702.jpg
4.765625	0.0	stim_test	16654	1220	20	16654.jpg
6.2109375	0.0	behav	3	1590	21	n/a
6.578125	0.0	stim_test	16622	1684	22	16622.jpg
6.78125	0.0	stim_test	16661	1736	23	16661.jpg
6.984375	0.0	stim_test	16657	1788	24	16657.jpg
7.1875	0.0	stim_test	16680	1840	25	16680.jpg
7.375	0.0	stim_test	16612	1888	26	16612.jpg
7.578125	0.0	stim_test	16544	1940	27	16544.jpg
7.78125	0.0	stim_test	16703	1992	28	16703.jpg
7.984375	0.0	stim_test	16635	2044	29	16635.jpg
8.1875	0.0	stim_test	16668	2096	30	16668.jpg
8.375	0.0	stim_test	16634	2144	31	16634.jpg
8.578125	0.0	stim_test	16610	2196	32	16610.jpg
8.78125	0.0	stim_test	16556	2248	33	16556.jpg
8.984375	0.0	stim_test	16600	2300	34	16600.jpg
9.1875	0.0	stim_test	16649	2352	35	16649.jpg
9.375	0.0	stim_test	16660	2400	36	16660.jpg
9.578125	0.0	stim_test	16601	2452	37	16601.jpg
9.78125	0.0	stim_test	16726	2504	38	16726.jpg
9.984375	0.0	stim_test	16579	2556	39	16579.jpg
10.1875	0.0	stim_test	16596	2608	40	16596.jpg
10.375	0.0	stim_test	16697	2656	41	16697.jpg
11.60546875	0.0	behav	3	2971	42	n/a
11.984375	0.0	stim_test	16664	3068	43	16664.jpg
12.1875	0.0	stim_test	16568	3120	44	16568.jpg
12.390625	0.0	stim_test	16564	3172	45	16564.jpg
12.578125	0.0	stim_test	16666	3220	46	16666.jpg
