onset	duration	trial_type	value	sample	marker_index	stim_file
0.44140625	0.0	stim_train	14394	113	1	14394.jpg
0.64453125	0.0	stim_train	1777	165	2	01777.jpg
0.84765625	0.0	stim_train	10017	217	3	10017.jpg
1.05078125	0.0	stim_train	1382	269	4	01382.jpg
1.25390625	0.0	stim_train	15823	321	5	15823.jpg
1.44140625	0.0	stim_train	13685	369	6	13685.jpg
1.64453125	0.0	stim_train	7702	421	7	07702.jpg
1.84765625	0.0	stim_train	2671	473	8	02671.jpg
2.05078125	0.0	stim_train	13596	525	9	13596.jpg
2.25390625	0.0	stim_train	8480	577	10	08480.jpg
2.44140625	0.0	stim_train	9718	625	11	09718.jpg
2.64453125	0.0	stim_train	5542	677	12	05542.jpg
2.84765625	0.0	stim_train	15129	729	13	15129.jpg
3.05078125	0.0	stim_train	4529	781	14	04529.jpg
3.25390625	0.0	stim_train	4354	833	15	04354.jpg
3.45703125	0.0	stim_train	332	885	16	00332.jpg
3.64453125	0.0	stim_train	2699	933	17	02699.jpg
3.84765625	0.0	stim_train	103	985	18	00103.jpg
4.05078125	0.0	stim_train	9769	1037	19	09769.jpg
4.21484375	0.0	behav	3	1079	21	n/a
4.25390625	0.0	stim_train	2133	1089	20	02133.jpg
5.59765625	0.0	stim_train	427	1433	22	00427.jpg
5.80078125	0.0	stim_train	885	1485	23	00885.jpg
6.00390625	0.0	stim_train	9856	1537	24	09856.jpg
6.20703125	0.0	stim_train	11648	1589	25	11648.jpg
6.41015625	0.0	stim_train	13883	1641	26	13883.jpg
6.59765625	0.0	stim_train	13706	1689	27	13706.jpg
6.80078125	0.0	stim_train	14003	1741	28	14003.jpg
7.00390625	0.0	stim_train	2952	1793	29	02952.jpg
7.20703125	0.0	stim_train	15709	1845	30	15709.jpg
7.41015625	0.0	stim_train	3210	1897	31	03210.jpg
7.59765625	0.0	stim_train	381	1945	32	00381.jpg
7.80078125	0.0	stim_train	6987	1997	33	06987.jpg
8.00390625	0.0	stim_train	9796	2049	34	09796.jpg
8.20703125	0.0	stim_train	12333	2101	35	12333.jpg
8.41015625	0.0	stim_train	13111	2153	36	13111.jpg
8.59765625	0.0	stim_train	13961	2201	37	13961.jpg
8.80078125	0.0	stim_train	14522	2253	38	14522.jpg
9.00390625	0.0	stim_train	10477	2305	39	10477.jpg
9.20703125	0.0	stim_train	1399	2357	40	01399.jpg
9.32421875	0.0	behav	3	2387	42	n/a
9.41015625	0.0	stim_train	3099	2409	41	03099.jpg
10.72265625	0.0	stim_train	5025	2745	43	05025.jpg
10.92578125	0.0	stim_train	2024	2797	44	02024.jpg
11.12890625	0.0	stim_train	12192	2849	45	12192.jpg
11.31640625	0.0	stim_train	6356	2897	46	06356.jpg
