onset	duration	trial_type	value	sample	marker_index	stim_file
0.9296875	0.0	stim_train	230	238	1	00230.jpg
1.1328125	0.0	stim_train	8708	290	2	08708.jpg
1.3359375	0.0	stim_train	3214	342	3	03214.jpg
1.5390625	0.0	stim_train	5514	394	4	05514.jpg
1.7265625	0.0	stim_train	3694	442	5	03694.jpg
1.9296875	0.0	stim_train	4026	494	6	04026.jpg
2.1328125	0.0	stim_train	10025	546	7	10025.jpg
2.3359375	0.0	stim_train	6628	598	8	06628.jpg
2.5390625	0.0	stim_train	5980	650	9	05980.jpg
2.7265625	0.0	stim_train	11256	698	10	11256.jpg
2.9296875	0.0	stim_train	14808	750	11	14808.jpg
3.1328125	0.0	stim_train	453	802	12	00453.jpg
3.3359375	0.0	stim_train	12010	854	13	12010.jpg
3.5390625	0.0	stim_train	14815	906	14	14815.jpg
3.7421875	0.0	stim_train	2809	958	15	02809.jpg
3.9296875	0.0	stim_train	10139	1006	16	10139.jpg
4.1328125	0.0	stim_train	6271	1058	17	06271.jpg
4.3359375	0.0	stim_train	13313	1110	18	13313.jpg
4.5390625	0.0	stim_train	6748	1162	19	06748.jpg
4.7421875	0.0	stim_train	9061	1214	20	09061.jpg
5.87109375	0.0	behav	3	1503	21	n/a
6.2265625	0.0	stim_train	7712	1594	22	07712.jpg
6.4140625	0.0	stim_train	14848	1642	23	14848.jpg
6.6171875	0.0	stim_train	4869	1694	24	04869.jpg
6.8203125	0.0	stim_train	4325	1746	25	04325.jpg
7.0234375	0.0	stim_train	11482	1798	26	11482.jpg
7.2265625	0.0	stim_train	11333	1850	27	11333.jpg
7.4140625	0.0	stim_train	2398	1898	28	02398.jpg
7.6171875	0.0	stim_train	12725	1950	29	12725.jpg
7.8203125	0.0	stim_train	10079	2002	30	10079.jpg
8.0234375	0.0	stim_train	16208	2054	31	16208.jpg
8.2265625	0.0	stim_train	13210	2106	32	13210.jpg
8.4296875	0.0	stim_train	9988	2158	33	09988.jpg
8.6171875	0.0	stim_train	3602	2206	34	03602.jpg
8.8203125	0.0	stim_train	9091	2258	35	09091.jpg
9.0234375	0.0	stim_train	14974	2310	36	14974.jpg
9.2265625	0.0	stim_train	9296	2362	37	09296.jpg
9.4296875	0.0	stim_train	12944	2414	38	12944.jpg
9.6171875	0.0	stim_train	16034	2462	39	16034.jpg
9.8203125	0.0	stim_train	1969	2514	40	01969.jpg
