onset	duration	trial_type	value	sample	marker_index	stim_file
0.92578125	0.0	stim_test	16673	237	1	16673.jpg
1.12890625	0.0	stim_test	16713	289	2	16713.jpg
1.33203125	0.0	stim_test	16641	341	3	16641.jpg
1.51953125	0.0	stim_test	16712	389	4	16712.jpg
1.72265625	0.0	stim_test	16598	441	5	16598.jpg
1.92578125	0.0	stim_test	16655	493	6	16655.jpg
2.12890625	0.0	stim_test	16710	545	7	16710.jpg
2.33203125	0.0	stim_test	16604	597	8	16604.jpg
2.53515625	0.0	stim_test	16570	649	9	16570.jpg
2.72265625	0.0	stim_test	16609	697	10	16609.jpg
2.92578125	0.0	stim_test	16640	749	11	16640.jpg
3.1328125	0.0	stim_test	16735	802	12	16735.jpg
3.33203125	0.0	stim_test	16731	853	13	16731.jpg
3.53515625	0.0	stim_test	16696	905	14	16696.jpg
3.72265625	0.0	stim_test	16597	953	15	16597.jpg
3.92578125	0.0	stim_test	16719	1005	16	16719.jpg
4.12890625	0.0	stim_test	16733	1057	17	16733.jpg
4.33203125	0.0	stim_test	16699	1109	18	16699.jpg
4.53515625	0.0	stim_test	16584	1161	19	16584.jpg
4.72265625	0.0	stim_test	16709	1209	20	16709.jpg
5.921875	0.0	behav	3	1516	21	n/a
6.28515625	0.0	stim_test	16708	1609	22	16708.jpg
6.48828125	0.0	stim_test	16617	1661	23	16617.jpg
6.67578125	0.0	stim_test	16566	1709	24	16566.jpg
6.8828125	0.0	stim_test	16683	1762	25	16683.jpg
7.0859375	0.0	stim_test	16622	1814	26	16622.jpg
7.2890625	0.0	stim_test	16610	1866	27	16610.jpg
7.48828125	0.0	stim_test	16660	1917	28	16660.jpg
7.67578125	0.0	stim_test	16682	1965	29	16682.jpg
7.8828125	0.0	stim_test	16711	2018	30	16711.jpg
8.0859375	0.0	stim_test	16701	2070	31	16701.jpg
8.28515625	0.0	stim_test	16547	2121	32	16547.jpg
8.48828125	0.0	stim_test	16552	2173	33	16552.jpg
8.69140625	0.0	stim_test	16550	2225	34	16550.jpg
8.8828125	0.0	stim_test	16630	2274	35	16630.jpg
9.0859375	0.0	stim_test	16586	2326	36	16586.jpg
9.2890625	0.0	stim_test	16560	2378	37	16560.jpg
9.4921875	0.0	stim_test	16612	2430	38	16612.jpg
9.6953125	0.0	stim_test	16738	2482	39	16738.jpg
9.8828125	0.0	stim_test	16588	2530	40	16588.jpg
10.0859375	0.0	stim_test	16594	2582	41	16594.jpg
11.20703125	0.0	behav	3	2869	42	n/a
11.5703125	0.0	stim_test	16567	2962	43	16567.jpg
11.7734375	0.0	stim_test	16669	3014	44	16669.jpg
11.9765625	0.0	stim_test	16614	3066	45	16614.jpg
12.1796875	0.0	stim_test	16636	3118	46	16636.jpg
12.3828125	0.0	stim_test	16704	3170	47	16704.jpg
12.5703125	0.0	stim_test	16694	3218	48	16694.jpg
12.7734375	0.0	stim_test	16629	3270	49	16629.jpg
12.9765625	0.0	stim_test	16611	3322	50	16611.jpg
13.1796875	0.0	stim_test	16724	3374	51	16724.jpg
13.3828125	0.0	stim_test	16664	3426	52	16664.jpg
13.5703125	0.0	stim_test	16647	3474	53	16647.jpg
13.7734375	0.0	stim_test	16628	3526	54	16628.jpg
13.9765625	0.0	stim_test	16585	3578	55	16585.jpg
14.1796875	0.0	stim_test	16687	3630	56	16687.jpg
14.3828125	0.0	stim_test	16728	3682	57	16728.jpg
