onset	duration	trial_type	value	sample	marker_index	stim_file
0.94921875	0.0	stim_train	16024	243	1	16024.jpg
1.15234375	0.0	stim_train	6154	295	2	06154.jpg
1.33984375	0.0	stim_train	558	343	3	00558.jpg
1.54296875	0.0	stim_train	9461	395	4	09461.jpg
1.74609375	0.0	stim_train	7075	447	5	07075.jpg
1.94921875	0.0	stim_train	7655	499	6	07655.jpg
2.15234375	0.0	stim_train	2978	551	7	02978.jpg
2.33984375	0.0	stim_train	8297	599	8	08297.jpg
2.54296875	0.0	stim_train	14824	651	9	14824.jpg
2.74609375	0.0	stim_train	5040	703	10	05040.jpg
2.94921875	0.0	stim_train	7753	755	11	07753.jpg
3.15234375	0.0	stim_train	7933	807	12	07933.jpg
3.35546875	0.0	stim_train	4551	859	13	04551.jpg
3.54296875	0.0	stim_train	8432	907	14	08432.jpg
3.74609375	0.0	stim_train	11059	959	15	11059.jpg
3.94921875	0.0	stim_train	7843	1011	16	07843.jpg
4.15234375	0.0	stim_train	16203	1063	17	16203.jpg
4.35546875	0.0	stim_train	2029	1115	18	02029.jpg
4.54296875	0.0	stim_train	12520	1163	19	12520.jpg
4.74609375	0.0	stim_train	3497	1215	20	03497.jpg
6.015625	0.0	behav	3	1540	21	n/a
6.37109375	0.0	stim_train	10459	1631	22	10459.jpg
6.57421875	0.0	stim_train	7197	1683	23	07197.jpg
6.76171875	0.0	stim_train	4017	1731	24	04017.jpg
6.96484375	0.0	stim_train	12716	1783	25	12716.jpg
7.16796875	0.0	stim_train	659	1835	26	00659.jpg
7.37109375	0.0	stim_train	5398	1887	27	05398.jpg
7.57421875	0.0	stim_train	15951	1939	28	15951.jpg
7.76171875	0.0	stim_train	5028	1987	29	05028.jpg
7.96484375	0.0	stim_train	5355	2039	30	05355.jpg
8.16796875	0.0	stim_train	1793	2091	31	01793.jpg
8.37109375	0.0	stim_train	14590	2143	32	14590.jpg
8.57421875	0.0	stim_train	131	2195	33	00131.jpg
8.77734375	0.0	stim_train	16042	2247	34	16042.jpg
8.96484375	0.0	stim_train	849	2295	35	00849.jpg
9.16796875	0.0	stim_train	10268	2347	36	10268.jpg
9.37109375	0.0	stim_train	3672	2399	37	03672.jpg
9.57421875	0.0	stim_train	15212	2451	38	15212.jpg
9.77734375	0.0	stim_train	16499	2503	39	16499.jpg
9.96484375	0.0	stim_train	11395	2551	40	11395.jpg
10.16796875	0.0	stim_train	1862	2603	41	01862.jpg
11.546875	0.0	behav	3	2956	42	n/a
11.88671875	0.0	stim_train	10968	3043	43	10968.jpg
12.08984375	0.0	stim_train	3598	3095	44	03598.jpg
12.29296875	0.0	stim_train	3272	3147	45	03272.jpg
12.49609375	0.0	stim_train	5892	3199	46	05892.jpg
12.68359375	0.0	stim_train	5592	3247	47	05592.jpg
12.88671875	0.0	stim_train	14127	3299	48	14127.jpg
13.08984375	0.0	stim_train	8893	3351	49	08893.jpg
13.29296875	0.0	stim_train	15106	3403	50	15106.jpg
13.49609375	0.0	stim_train	1744	3455	51	01744.jpg
13.68359375	0.0	stim_train	6495	3503	52	06495.jpg
13.88671875	0.0	stim_train	10512	3555	53	10512.jpg
14.08984375	0.0	stim_train	10584	3607	54	10584.jpg
14.29296875	0.0	stim_train	11718	3659	55	11718.jpg
14.49609375	0.0	stim_train	10069	3711	56	10069.jpg
14.69921875	0.0	stim_train	7085	3763	57	07085.jpg
14.88671875	0.0	stim_train	10935	3811	58	10935.jpg
15.08984375	0.0	stim_train	6873	3863	59	06873.jpg
15.29296875	0.0	stim_train	13185	3915	60	13185.jpg
15.49609375	0.0	stim_train	13922	3967	61	13922.jpg
15.69921875	0.0	stim_train	8897	4019	62	08897.jpg
16.890625	0.0	behav	3	4324	63	n/a
17.24609375	0.0	stim_train	2169	4415	64	02169.jpg
17.44921875	0.0	stim_train	2064	4467	65	02064.jpg
17.65234375	0.0	stim_train	16030	4519	66	16030.jpg
17.83984375	0.0	stim_train	8909	4567	67	08909.jpg
18.04296875	0.0	stim_train	1290	4619	68	01290.jpg
18.24609375	0.0	stim_train	6481	4671	69	06481.jpg
18.44921875	0.0	stim_train	14453	4723	70	14453.jpg
18.65234375	0.0	stim_train	11282	4775	71	11282.jpg
18.83984375	0.0	stim_train	6351	4823	72	06351.jpg
19.04296875	0.0	stim_train	8464	4875	73	08464.jpg
19.24609375	0.0	stim_train	3782	4927	74	03782.jpg
19.44921875	0.0	stim_train	5935	4979	75	05935.jpg
19.65234375	0.0	stim_train	8922	5031	76	08922.jpg
19.83984375	0.0	stim_train	8787	5079	77	08787.jpg
20.04296875	0.0	stim_train	5091	5131	78	05091.jpg
20.24609375	0.0	stim_train	7302	5183	79	07302.jpg
20.44921875	0.0	stim_train	10240	5235	80	10240.jpg
20.65234375	0.0	stim_train	666	5287	81	00666.jpg
20.85546875	0.0	stim_train	11499	5339	82	11499.jpg
21.04296875	0.0	stim_train	5023	5387	83	05023.jpg
22.35546875	0.0	behav	3	5723	84	n/a
22.69921875	0.0	stim_train	10452	5811	85	10452.jpg
22.90234375	0.0	stim_train	13140	5863	86	13140.jpg
23.10546875	0.0	stim_train	7353	5915	87	07353.jpg
23.30859375	0.0	stim_train	8329	5967	88	08329.jpg
23.49609375	0.0	stim_train	2822	6015	89	02822.jpg
23.69921875	0.0	stim_train	10328	6067	90	10328.jpg
23.90234375	0.0	stim_train	8513	6119	91	08513.jpg
24.10546875	0.0	stim_train	5646	6171	92	05646.jpg
24.30859375	0.0	stim_train	9275	6223	93	09275.jpg
24.49609375	0.0	stim_train	4402	6271	94	04402.jpg
24.69921875	0.0	stim_train	12455	6323	95	12455.jpg
24.90234375	0.0	stim_train	10732	6375	96	10732.jpg
25.10546875	0.0	stim_train	9445	6427	97	09445.jpg
25.30859375	0.0	stim_train	12818	6479	98	12818.jpg
25.49609375	0.0	stim_train	12490	6527	99	12490.jpg
25.69921875	0.0	stim_train	3584	6579	100	03584.jpg
25.90234375	0.0	stim_train	3593	6631	377	03593.jpg
26.1015625	0.0	stim_train	8274	6682	378	08274.jpg
26.3046875	0.0	stim_train	5236	6734	379	05236.jpg
26.51171875	0.0	stim_train	14369	6787	380	14369.jpg
27.9296875	0.0	behav	3	7150	381	n/a
28.29296875	0.0	stim_train	9960	7243	382	09960.jpg
28.49609375	0.0	stim_train	11421	7295	383	11421.jpg
28.6796875	0.0	stim_train	12395	7342	384	12395.jpg
28.8828125	0.0	stim_train	4897	7394	385	04897.jpg
29.08984375	0.0	stim_train	13012	7447	386	13012.jpg
29.29296875	0.0	stim_train	13399	7499	387	13399.jpg
29.4921875	0.0	stim_train	3997	7550	388	03997.jpg
29.6796875	0.0	stim_train	5451	7598	389	05451.jpg
29.8828125	0.0	stim_train	13752	7650	390	13752.jpg
30.08984375	0.0	stim_train	2997	7703	391	02997.jpg
30.29296875	0.0	stim_train	9078	7755	392	09078.jpg
30.4921875	0.0	stim_train	4553	7806	393	04553.jpg
30.6953125	0.0	stim_train	9426	7858	394	09426.jpg
30.8828125	0.0	stim_train	1930	7906	395	01930.jpg
31.08984375	0.0	stim_train	6087	7959	396	06087.jpg
31.29296875	0.0	stim_train	3279	8011	397	03279.jpg
31.49609375	0.0	stim_train	3894	8063	398	03894.jpg
31.69921875	0.0	stim_train	12227	8115	399	12227.jpg
31.8828125	0.0	stim_train	7354	8162	400	07354.jpg
32.08984375	0.0	stim_train	10118	8215	401	10118.jpg
33.59375	0.0	behav	3	8600	402	n/a
33.94921875	0.0	stim_train	1962	8691	403	01962.jpg
34.15234375	0.0	stim_train	3151	8743	404	03151.jpg
34.33984375	0.0	stim_train	13218	8791	405	13218.jpg
34.54296875	0.0	stim_train	14513	8843	406	14513.jpg
34.74609375	0.0	stim_train	11204	8895	407	11204.jpg
34.94921875	0.0	stim_train	7847	8947	408	07847.jpg
35.1484375	0.0	stim_train	6793	8998	409	06793.jpg
35.33984375	0.0	stim_train	13695	9047	410	13695.jpg
35.54296875	0.0	stim_train	667	9099	411	00667.jpg
