onset	duration	trial_type	value	sample	stim_file
0.4453125	0.0	stim_train,9807,-1,1	1	114	09807.jpg
0.66015625	0.0	stim_train,11896,-1,2	2	169	11896.jpg
0.87890625	0.0	stim_train,12806,-1,3	3	225	12806.jpg
1.09375	0.0	stim_train,6634,-1,4	4	280	06634.jpg
1.3125	0.0	stim_train,8457,-1,5	5	336	08457.jpg
1.52734375	0.0	stim_train,2187,-1,6	6	391	02187.jpg
1.73046875	0.0	stim_train,11740,-1,7	7	443	11740.jpg
1.9453125	0.0	stim_train,6632,-1,8	8	498	06632.jpg
2.1640625	0.0	stim_train,4905,-1,9	9	554	04905.jpg
2.37890625	0.0	stim_train,12583,-1,10	10	609	12583.jpg
2.578125	0.0	stim_train,9966,-1,11	11	660	09966.jpg
2.796875	0.0	stim_train,817,-1,12	12	716	00817.jpg
3.015625	0.0	stim_train,10428,-1,13	13	772	10428.jpg
3.21484375	0.0	stim_train,15637,-1,14	14	823	15637.jpg
3.4296875	0.0	stim_train,15142,-1,15	15	878	15142.jpg
3.6484375	0.0	stim_train,672,-1,16	16	934	00672.jpg
3.86328125	0.0	stim_train,14773,-1,17	17	989	14773.jpg
4.08203125	0.0	stim_train,9431,-1,18	18	1045	09431.jpg
4.296875	0.0	stim_train,2477,-1,19	19	1100	02477.jpg
4.515625	0.0	stim_train,14878,-1,20	20	1156	14878.jpg
5.7421875	0.0	behav,3,-1,21	21	1470	n/a
6.1015625	0.0	stim_train,2637,-1,22	22	1562	02637.jpg
6.31640625	0.0	stim_train,16053,-1,23	23	1617	16053.jpg
6.53515625	0.0	stim_train,7155,-1,24	24	1673	07155.jpg
6.75	0.0	stim_train,14216,-1,25	25	1728	14216.jpg
6.96875	0.0	stim_train,10934,-1,26	26	1784	10934.jpg
7.1875	0.0	stim_train,194,-1,27	27	1840	00194.jpg
7.40234375	0.0	stim_train,402,-1,28	28	1895	00402.jpg
7.6171875	0.0	stim_train,3384,-1,29	29	1950	03384.jpg
7.8359375	0.0	stim_train,12608,-1,30	30	2006	12608.jpg
8.03515625	0.0	stim_train,15977,-1,31	31	2057	15977.jpg
8.25390625	0.0	stim_train,7569,-1,32	32	2113	07569.jpg
8.46875	0.0	stim_train,11108,-1,33	33	2168	11108.jpg
8.6875	0.0	stim_train,10881,-1,34	34	2224	10881.jpg
8.90234375	0.0	stim_train,7895,-1,35	35	2279	07895.jpg
9.10546875	0.0	stim_train,10030,-1,36	36	2331	10030.jpg
9.3203125	0.0	stim_train,4701,-1,37	37	2386	04701.jpg
9.5390625	0.0	stim_train,5528,-1,38	38	2442	05528.jpg
9.75390625	0.0	stim_train,2630,-1,39	39	2497	02630.jpg
9.953125	0.0	stim_train,4772,-1,40	40	2548	04772.jpg
10.171875	0.0	stim_train,4132,-1,41	41	2604	04132.jpg
11.26171875	0.0	behav,3,-1,42	42	2883	n/a
11.625	0.0	stim_train,8068,-1,43	43	2976	08068.jpg
11.83984375	0.0	stim_train,747,-1,44	44	3031	00747.jpg
12.05859375	0.0	stim_train,14731,-1,45	45	3087	14731.jpg
12.2734375	0.0	stim_train,1,-1,46	46	3142	00001.jpg
12.47265625	0.0	stim_train,10182,-1,47	47	3193	10182.jpg
12.69140625	0.0	stim_train,10012,-1,48	48	3249	10012.jpg
12.90625	0.0	stim_train,1097,-1,49	49	3304	01097.jpg
13.109375	0.0	stim_train,16246,-1,50	50	3356	16246.jpg
13.32421875	0.0	stim_train,10783,-1,51	51	3411	10783.jpg
