filename	acq_time
eeg/sub-14_ses-01_task-images_run-01_eeg.edf	2025-03-30T14:08:49.000000Z
eeg/sub-14_ses-01_task-images_run-02_eeg.edf	2025-03-30T14:14:15.000000Z
eeg/sub-14_ses-01_task-images_run-03_eeg.edf	2025-03-30T14:19:26.000000Z
eeg/sub-14_ses-01_task-images_run-04_eeg.edf	2025-03-30T14:24:31.000000Z
eeg/sub-14_ses-01_task-images_run-05_eeg.edf	2025-03-30T14:29:35.000000Z
eeg/sub-14_ses-01_task-images_run-06_eeg.edf	2025-03-30T14:35:07.000000Z
eeg/sub-14_ses-01_task-images_run-07_eeg.edf	2025-03-30T14:40:39.000000Z
eeg/sub-14_ses-01_task-images_run-08_eeg.edf	2025-03-30T14:46:10.000000Z
eeg/sub-14_ses-01_task-images_run-09_eeg.edf	2025-03-30T14:51:43.000000Z
eeg/sub-14_ses-01_task-images_run-10_eeg.edf	2025-03-30T14:57:07.000000Z
eeg/sub-14_ses-01_task-images_run-11_eeg.edf	2025-03-30T15:02:36.000000Z
eeg/sub-14_ses-01_task-images_run-12_eeg.edf	2025-03-30T15:08:00.000000Z
eeg/sub-14_ses-01_task-images_run-13_eeg.edf	2025-03-30T15:13:24.000000Z
eeg/sub-14_ses-01_task-images_run-14_eeg.edf	2025-03-30T15:18:52.000000Z
eeg/sub-14_ses-01_task-images_run-15_eeg.edf	2025-03-30T15:24:25.000000Z
eeg/sub-14_ses-01_task-images_run-16_eeg.edf	2025-03-30T15:29:49.000000Z
eeg/sub-14_ses-01_task-images_run-17_eeg.edf	2025-03-30T15:35:11.000000Z
eeg/sub-14_ses-01_task-images_run-18_eeg.edf	2025-03-30T15:40:37.000000Z
eeg/sub-14_ses-01_task-images_run-19_eeg.edf	2025-03-30T15:46:01.000000Z
