onset	duration	trial_type	value	sample	marker_index	stim_file
0.421875	0.0	stim_train	2587	108	1	02587.jpg
0.62109375	0.0	stim_train	14787	159	2	14787.jpg
0.8203125	0.0	stim_train	5443	210	3	05443.jpg
1.01953125	0.0	stim_train	7278	261	4	07278.jpg
1.22265625	0.0	stim_train	7258	313	5	07258.jpg
1.421875	0.0	stim_train	1136	364	6	01136.jpg
1.62109375	0.0	stim_train	718	415	7	00718.jpg
1.82421875	0.0	stim_train	10640	467	8	10640.jpg
2.0234375	0.0	stim_train	5855	518	9	05855.jpg
2.22265625	0.0	stim_train	1983	569	10	01983.jpg
2.421875	0.0	stim_train	7275	620	11	07275.jpg
2.625	0.0	stim_train	15547	672	12	15547.jpg
2.82421875	0.0	stim_train	9957	723	13	09957.jpg
3.0234375	0.0	stim_train	8321	774	14	08321.jpg
3.22265625	0.0	stim_train	16501	825	15	16501.jpg
3.42578125	0.0	stim_train	12727	877	16	12727.jpg
3.625	0.0	stim_train	12598	928	17	12598.jpg
3.82421875	0.0	stim_train	2869	979	18	02869.jpg
4.0234375	0.0	stim_train	4153	1030	19	04153.jpg
4.2265625	0.0	stim_train	5111	1082	20	05111.jpg
6.25390625	0.0	behav	3	1601	21	n/a
6.59375	0.0	stim_train	13852	1688	22	13852.jpg
6.796875	0.0	stim_train	11285	1740	23	11285.jpg
6.99609375	0.0	stim_train	4636	1791	24	04636.jpg
7.1953125	0.0	stim_train	15562	1842	25	15562.jpg
7.39453125	0.0	stim_train	4086	1893	26	04086.jpg
7.59765625	0.0	stim_train	4883	1945	27	04883.jpg
7.796875	0.0	stim_train	12654	1996	28	12654.jpg
7.99609375	0.0	stim_train	15495	2047	29	15495.jpg
8.1953125	0.0	stim_train	8612	2098	30	08612.jpg
8.39453125	0.0	stim_train	11400	2149	31	11400.jpg
8.59765625	0.0	stim_train	10776	2201	32	10776.jpg
8.796875	0.0	stim_train	6570	2252	33	06570.jpg
8.99609375	0.0	stim_train	3544	2303	34	03544.jpg
