onset	duration	trial_type	value	sample	marker_index	stim_file
0.953125	0.0	stim_test	16622	244	1	16622.jpg
1.15625	0.0	stim_test	16684	296	2	16684.jpg
1.34375	0.0	stim_test	16662	344	3	16662.jpg
1.546875	0.0	stim_test	16691	396	4	16691.jpg
1.75	0.0	stim_test	16562	448	5	16562.jpg
1.953125	0.0	stim_test	16636	500	6	16636.jpg
2.15625	0.0	stim_test	16700	552	7	16700.jpg
2.34375	0.0	stim_test	16736	600	8	16736.jpg
2.546875	0.0	stim_test	16711	652	9	16711.jpg
2.75	0.0	stim_test	16710	704	10	16710.jpg
2.953125	0.0	stim_test	16619	756	11	16619.jpg
3.15625	0.0	stim_test	16708	808	12	16708.jpg
3.34375	0.0	stim_test	16720	856	13	16720.jpg
3.546875	0.0	stim_test	16621	908	14	16621.jpg
3.75	0.0	stim_test	16550	960	15	16550.jpg
3.953125	0.0	stim_test	16627	1012	16	16627.jpg
4.15625	0.0	stim_test	16660	1064	17	16660.jpg
4.359375	0.0	stim_test	16655	1116	18	16655.jpg
4.546875	0.0	stim_test	16709	1164	19	16709.jpg
4.75	0.0	stim_test	16725	1216	20	16725.jpg
6.0703125	0.0	behav	3	1554	21	n/a
6.421875	0.0	stim_test	16586	1644	22	16586.jpg
6.625	0.0	stim_test	16631	1696	23	16631.jpg
6.8125	0.0	stim_test	16632	1744	24	16632.jpg
7.015625	0.0	stim_test	16718	1796	25	16718.jpg
7.21875	0.0	stim_test	16730	1848	26	16730.jpg
7.421875	0.0	stim_test	16635	1900	27	16635.jpg
7.625	0.0	stim_test	16630	1952	28	16630.jpg
7.8125	0.0	stim_test	16678	2000	29	16678.jpg
8.015625	0.0	stim_test	16648	2052	30	16648.jpg
8.21875	0.0	stim_test	16616	2104	31	16616.jpg
8.421875	0.0	stim_test	16597	2156	32	16597.jpg
8.625	0.0	stim_test	16609	2208	33	16609.jpg
8.8125	0.0	stim_test	16583	2256	34	16583.jpg
9.015625	0.0	stim_test	16734	2308	35	16734.jpg
9.21875	0.0	stim_test	16606	2360	36	16606.jpg
9.421875	0.0	stim_test	16738	2412	37	16738.jpg
9.625	0.0	stim_test	16681	2464	38	16681.jpg
9.8125	0.0	stim_test	16651	2512	39	16651.jpg
10.015625	0.0	stim_test	16572	2564	40	16572.jpg
10.21875	0.0	stim_test	16565	2616	41	16565.jpg
11.54296875	0.0	behav	3	2955	42	n/a
11.90625	0.0	stim_test	16665	3048	43	16665.jpg
