onset	duration	trial_type	value	sample	stim_file
0.95703125	0.0	stim_test,16699,-1,1	1	245	16699.jpg
1.16015625	0.0	stim_test,16575,-1,2	2	297	16575.jpg
1.36328125	0.0	stim_test,16541,-1,3	3	349	16541.jpg
1.56640625	0.0	stim_test,16622,-1,4	4	401	16622.jpg
1.76953125	0.0	stim_test,16603,-1,5	5	453	16603.jpg
1.95703125	0.0	stim_test,16600,-1,6	6	501	16600.jpg
2.16015625	0.0	stim_test,16685,-1,7	7	553	16685.jpg
2.36328125	0.0	stim_test,16548,-1,8	8	605	16548.jpg
2.56640625	0.0	stim_test,16566,-1,9	9	657	16566.jpg
2.76953125	0.0	stim_test,16671,-1,10	10	709	16671.jpg
2.95703125	0.0	stim_test,16632,-1,11	11	757	16632.jpg
3.16015625	0.0	stim_test,16677,-1,12	12	809	16677.jpg
3.36328125	0.0	stim_test,16567,-1,13	13	861	16567.jpg
3.56640625	0.0	stim_test,16582,-1,14	14	913	16582.jpg
3.76953125	0.0	stim_test,16675,-1,15	15	965	16675.jpg
3.95703125	0.0	stim_test,16637,-1,16	16	1013	16637.jpg
4.16015625	0.0	stim_test,16629,-1,17	17	1065	16629.jpg
4.36328125	0.0	stim_test,16692,-1,18	18	1117	16692.jpg
4.56640625	0.0	stim_test,16579,-1,19	19	1169	16579.jpg
4.76953125	0.0	stim_test,16688,-1,20	20	1221	16688.jpg
6.33203125	0.0	behav,3,-1,21	21	1621	n/a
6.69140625	0.0	stim_test,16674,-1,22	22	1713	16674.jpg
6.89453125	0.0	stim_test,16663,-1,23	23	1765	16663.jpg
7.1015625	0.0	stim_test,16658,-1,24	24	1818	16658.jpg
7.30078125	0.0	stim_test,16636,-1,25	25	1869	16636.jpg
7.48828125	0.0	stim_test,16705,-1,26	26	1917	16705.jpg
7.69140625	0.0	stim_test,16572,-1,27	27	1969	16572.jpg
7.89453125	0.0	stim_test,16727,-1,28	28	2021	16727.jpg
8.1015625	0.0	stim_test,16611,-1,29	29	2074	16611.jpg
8.3046875	0.0	stim_test,16560,-1,30	30	2126	16560.jpg
8.48828125	0.0	stim_test,16639,-1,31	31	2173	16639.jpg
8.69140625	0.0	stim_test,16670,-1,32	32	2225	16670.jpg
8.89453125	0.0	stim_test,16723,-1,33	33	2277	16723.jpg
9.1015625	0.0	stim_test,16650,-1,34	34	2330	16650.jpg
9.3046875	0.0	stim_test,16693,-1,35	35	2382	16693.jpg
9.48828125	0.0	stim_test,16638,-1,36	36	2429	16638.jpg
9.69140625	0.0	stim_test,16713,-1,37	37	2481	16713.jpg
9.89453125	0.0	stim_test,16733,-1,38	38	2533	16733.jpg
10.1015625	0.0	stim_test,16725,-1,39	39	2586	16725.jpg
10.3046875	0.0	stim_test,16667,-1,40	40	2638	16667.jpg
10.48828125	0.0	stim_test,16625,-1,41	41	2685	16625.jpg
11.8125	0.0	behav,3,-1,42	42	3024	n/a
12.16015625	0.0	stim_test,16542,-1,43	43	3113	16542.jpg
12.36328125	0.0	stim_test,16712,-1,44	44	3165	16712.jpg
12.56640625	0.0	stim_test,16686,-1,45	45	3217	16686.jpg
12.76953125	0.0	stim_test,16585,-1,46	46	3269	16585.jpg
12.9609375	0.0	stim_test,16696,-1,47	47	3318	16696.jpg
13.16015625	0.0	stim_test,16580,-1,48	48	3369	16580.jpg
13.36328125	0.0	stim_test,16561,-1,49	49	3421	16561.jpg
13.56640625	0.0	stim_test,16624,-1,50	50	3473	16624.jpg
13.76953125	0.0	stim_test,16616,-1,51	51	3525	16616.jpg
13.9609375	0.0	stim_test,16676,-1,52	52	3574	16676.jpg
14.1640625	0.0	stim_test,16640,-1,53	53	3626	16640.jpg
14.36328125	0.0	stim_test,16615,-1,54	54	3677	16615.jpg
14.56640625	0.0	stim_test,16702,-1,55	55	3729	16702.jpg
14.76953125	0.0	stim_test,16731,-1,56	56	3781	16731.jpg
14.9609375	0.0	stim_test,16661,-1,57	57	3830	16661.jpg
15.1640625	0.0	stim_test,16570,-1,58	58	3882	16570.jpg
15.36328125	0.0	stim_test,16631,-1,59	59	3933	16631.jpg
15.56640625	0.0	stim_test,16720,-1,60	60	3985	16720.jpg
15.76953125	0.0	stim_test,16555,-1,61	61	4037	16555.jpg
15.9609375	0.0	stim_test,16729,-1,62	62	4086	16729.jpg
17.5	0.0	behav,3,-1,63	63	4480	n/a
17.8671875	0.0	stim_test,16668,-1,64	64	4574	16668.jpg
18.0703125	0.0	stim_test,16589,-1,65	65	4626	16589.jpg
18.26953125	0.0	stim_test,16704,-1,66	66	4677	16704.jpg
18.4609375	0.0	stim_test,16684,-1,67	67	4726	16684.jpg
18.6640625	0.0	stim_test,16540,-1,68	68	4778	16540.jpg
18.8671875	0.0	stim_test,16594,-1,69	69	4830	16594.jpg
19.0703125	0.0	stim_test,16728,-1,70	70	4882	16728.jpg
19.2734375	0.0	stim_test,16660,-1,71	71	4934	16660.jpg
19.4609375	0.0	stim_test,16568,-1,72	72	4982	16568.jpg
19.6640625	0.0	stim_test,16545,-1,73	73	5034	16545.jpg
19.8671875	0.0	stim_test,16626,-1,74	74	5086	16626.jpg
20.0703125	0.0	stim_test,16583,-1,75	75	5138	16583.jpg
20.2734375	0.0	stim_test,16635,-1,76	76	5190	16635.jpg
20.4609375	0.0	stim_test,16681,-1,77	77	5238	16681.jpg
20.6640625	0.0	stim_test,16646,-1,78	78	5290	16646.jpg
20.8671875	0.0	stim_test,16550,-1,79	79	5342	16550.jpg
21.0703125	0.0	stim_test,16593,-1,80	80	5394	16593.jpg
21.2734375	0.0	stim_test,16610,-1,81	81	5446	16610.jpg
21.4609375	0.0	stim_test,16543,-1,82	82	5494	16543.jpg
21.6640625	0.0	stim_test,16706,-1,83	83	5546	16706.jpg
