filename	acq_time
eeg/sub-12_ses-04_task-images_run-01_eeg.edf	2025-03-28T16:16:13.000000Z
eeg/sub-12_ses-04_task-images_run-02_eeg.edf	2025-03-28T16:21:02.000000Z
eeg/sub-12_ses-04_task-images_run-03_eeg.edf	2025-03-28T16:25:52.000000Z
eeg/sub-12_ses-04_task-images_run-04_eeg.edf	2025-03-28T16:30:44.000000Z
eeg/sub-12_ses-04_task-images_run-05_eeg.edf	2025-03-28T16:35:37.000000Z
eeg/sub-12_ses-04_task-images_run-06_eeg.edf	2025-03-28T16:41:02.000000Z
eeg/sub-12_ses-04_task-images_run-07_eeg.edf	2025-03-28T16:46:24.000000Z
eeg/sub-12_ses-04_task-images_run-08_eeg.edf	2025-03-28T16:51:42.000000Z
eeg/sub-12_ses-04_task-images_run-09_eeg.edf	2025-03-28T16:57:12.000000Z
eeg/sub-12_ses-04_task-images_run-10_eeg.edf	2025-03-28T17:02:59.000000Z
eeg/sub-12_ses-04_task-images_run-11_eeg.edf	2025-03-28T17:08:27.000000Z
eeg/sub-12_ses-04_task-images_run-12_eeg.edf	2025-03-28T17:13:59.000000Z
eeg/sub-12_ses-04_task-images_run-13_eeg.edf	2025-03-28T17:19:21.000000Z
eeg/sub-12_ses-04_task-images_run-14_eeg.edf	2025-03-28T17:24:48.000000Z
eeg/sub-12_ses-04_task-images_run-15_eeg.edf	2025-03-28T17:30:09.000000Z
eeg/sub-12_ses-04_task-images_run-16_eeg.edf	2025-03-28T17:35:56.000000Z
eeg/sub-12_ses-04_task-images_run-17_eeg.edf	2025-03-28T17:41:21.000000Z
eeg/sub-12_ses-04_task-images_run-18_eeg.edf	2025-03-28T17:46:40.000000Z
eeg/sub-12_ses-04_task-images_run-19_eeg.edf	2025-03-28T17:52:07.000000Z
