onset	duration	trial_type	value	sample	stim_file
0.97265625	0.0	stim_train,3968,-1,1	1	249	03968.jpg
1.16015625	0.0	stim_train,12592,-1,2	2	297	12592.jpg
1.36328125	0.0	stim_train,4964,-1,3	3	349	04964.jpg
1.56640625	0.0	stim_train,2335,-1,4	4	401	02335.jpg
1.76953125	0.0	stim_train,14661,-1,5	5	453	14661.jpg
1.97265625	0.0	stim_train,11893,-1,6	6	505	11893.jpg
2.17578125	0.0	stim_train,7561,-1,7	7	557	07561.jpg
2.36328125	0.0	stim_train,3940,-1,8	8	605	03940.jpg
2.56640625	0.0	stim_train,6673,-1,9	9	657	06673.jpg
2.76953125	0.0	stim_train,2145,-1,10	10	709	02145.jpg
2.97265625	0.0	stim_train,10102,-1,11	11	761	10102.jpg
3.17578125	0.0	stim_train,5424,-1,12	12	813	05424.jpg
3.36328125	0.0	stim_train,9726,-1,13	13	861	09726.jpg
3.56640625	0.0	stim_train,5115,-1,14	14	913	05115.jpg
3.76953125	0.0	stim_train,4596,-1,15	15	965	04596.jpg
3.97265625	0.0	stim_train,14477,-1,16	16	1017	14477.jpg
4.17578125	0.0	stim_train,11370,-1,17	17	1069	11370.jpg
4.36328125	0.0	stim_train,6622,-1,18	18	1117	06622.jpg
4.56640625	0.0	stim_train,14425,-1,19	19	1169	14425.jpg
4.76953125	0.0	stim_train,4088,-1,20	20	1221	04088.jpg
4.97265625	0.0	behav,5,-1,21	21	1273	n/a
8.11328125	0.0	stim_train,16080,-1,22	22	2077	16080.jpg
8.11328125	0.0	debug,1,-1,23	23	2077	n/a
8.30078125	0.0	stim_train,10571,-1,24	24	2125	10571.jpg
8.50390625	0.0	stim_train,379,-1,25	25	2177	00379.jpg
8.70703125	0.0	stim_train,15736,-1,26	26	2229	15736.jpg
8.91015625	0.0	stim_train,3232,-1,27	27	2281	03232.jpg
9.11328125	0.0	stim_train,1979,-1,28	28	2333	01979.jpg
9.31640625	0.0	stim_train,5038,-1,29	29	2385	05038.jpg
9.50390625	0.0	stim_train,5943,-1,30	30	2433	05943.jpg
9.70703125	0.0	stim_train,6642,-1,31	31	2485	06642.jpg
9.91015625	0.0	stim_train,16380,-1,32	32	2537	16380.jpg
10.11328125	0.0	stim_train,13036,-1,33	33	2589	13036.jpg
10.3203125	0.0	stim_train,10074,-1,34	34	2642	10074.jpg
10.50390625	0.0	stim_train,16490,-1,35	35	2689	16490.jpg
10.70703125	0.0	stim_train,9852,-1,36	36	2741	09852.jpg
10.91015625	0.0	stim_train,14862,-1,37	37	2793	14862.jpg
11.11328125	0.0	stim_train,5966,-1,38	38	2845	05966.jpg
11.3203125	0.0	stim_train,1642,-1,39	39	2898	01642.jpg
11.50390625	0.0	stim_train,13498,-1,40	40	2945	13498.jpg
11.70703125	0.0	stim_train,7146,-1,41	41	2997	07146.jpg
11.91015625	0.0	stim_train,4248,-1,42	42	3049	04248.jpg
13.1953125	0.0	behav,3,-1,43	43	3378	n/a
13.53515625	0.0	stim_train,16381,-1,44	44	3465	16381.jpg
13.7265625	0.0	stim_train,13549,-1,45	45	3514	13549.jpg
13.9296875	0.0	stim_train,16407,-1,46	46	3566	16407.jpg
14.12890625	0.0	stim_train,682,-1,47	47	3617	00682.jpg
14.33203125	0.0	stim_train,15463,-1,48	48	3669	15463.jpg
14.53515625	0.0	stim_train,13724,-1,49	49	3721	13724.jpg
14.7265625	0.0	stim_train,1037,-1,50	50	3770	01037.jpg
14.9296875	0.0	stim_train,3236,-1,51	51	3822	03236.jpg
15.1328125	0.0	stim_train,4507,-1,52	52	3874	04507.jpg
15.33203125	0.0	stim_train,15103,-1,53	53	3925	15103.jpg
15.53515625	0.0	stim_train,698,-1,54	54	3977	00698.jpg
15.73828125	0.0	stim_train,12608,-1,55	55	4029	12608.jpg
15.9296875	0.0	stim_train,13526,-1,56	56	4078	13526.jpg
16.1328125	0.0	stim_train,13171,-1,57	57	4130	13171.jpg
16.3359375	0.0	stim_train,7736,-1,58	58	4182	07736.jpg
