onset	duration	trial_type	value	sample	marker_index	stim_file
0.94921875	0.0	stim_train	13172	243	1	13172.jpg
1.15234375	0.0	stim_train	14351	295	2	14351.jpg
1.35546875	0.0	stim_train	5915	347	3	05915.jpg
1.55859375	0.0	stim_train	1205	399	4	01205.jpg
1.76171875	0.0	stim_train	7033	451	5	07033.jpg
1.94921875	0.0	stim_train	9262	499	6	09262.jpg
2.15234375	0.0	stim_train	11296	551	7	11296.jpg
2.35546875	0.0	stim_train	11227	603	8	11227.jpg
2.55859375	0.0	stim_train	2922	655	9	02922.jpg
2.76171875	0.0	stim_train	3164	707	10	03164.jpg
2.96484375	0.0	stim_train	6420	759	11	06420.jpg
3.15234375	0.0	stim_train	16359	807	12	16359.jpg
3.35546875	0.0	stim_train	13330	859	13	13330.jpg
3.55859375	0.0	stim_train	15689	911	14	15689.jpg
3.76171875	0.0	stim_train	8277	963	15	08277.jpg
3.96484375	0.0	stim_train	15641	1015	16	15641.jpg
4.15234375	0.0	stim_train	13802	1063	17	13802.jpg
4.35546875	0.0	stim_train	846	1115	18	00846.jpg
4.55859375	0.0	stim_train	9705	1167	19	09705.jpg
4.76171875	0.0	stim_train	3734	1219	20	03734.jpg
5.8515625	0.0	behav	3	1498	21	n/a
6.21484375	0.0	stim_train	11984	1591	22	11984.jpg
6.41796875	0.0	stim_train	406	1643	23	00406.jpg
6.60546875	0.0	stim_train	6752	1691	24	06752.jpg
6.80859375	0.0	stim_train	6869	1743	25	06869.jpg
7.01171875	0.0	stim_train	5389	1795	26	05389.jpg
7.21484375	0.0	stim_train	2719	1847	27	02719.jpg
7.41796875	0.0	stim_train	3089	1899	28	03089.jpg
7.60546875	0.0	stim_train	9650	1947	29	09650.jpg
7.80859375	0.0	stim_train	14264	1999	30	14264.jpg
8.01171875	0.0	stim_train	10148	2051	31	10148.jpg
8.21484375	0.0	stim_train	5879	2103	32	05879.jpg
8.41796875	0.0	stim_train	5179	2155	33	05179.jpg
8.60546875	0.0	stim_train	886	2203	34	00886.jpg
8.80859375	0.0	stim_train	1084	2255	35	01084.jpg
9.01171875	0.0	stim_train	8471	2307	36	08471.jpg
9.21484375	0.0	stim_train	12549	2359	37	12549.jpg
9.41796875	0.0	stim_train	3355	2411	38	03355.jpg
9.62109375	0.0	stim_train	4606	2463	39	04606.jpg
9.80859375	0.0	stim_train	14308	2511	40	14308.jpg
10.01171875	0.0	stim_train	8546	2563	41	08546.jpg
11.31640625	0.0	behav	3	2897	42	n/a
11.68359375	0.0	stim_train	13366	2991	43	13366.jpg
11.88671875	0.0	stim_train	9332	3043	44	09332.jpg
12.08984375	0.0	stim_train	2894	3095	45	02894.jpg
12.27734375	0.0	oddball	16742	3143	46	16742.jpg
12.48046875	0.0	stim_train	5814	3195	47	05814.jpg
12.68359375	0.0	stim_train	15602	3247	48	15602.jpg
12.88671875	0.0	stim_train	3463	3299	49	03463.jpg
13.08984375	0.0	stim_train	6151	3351	50	06151.jpg
13.27734375	0.0	stim_train	4901	3399	51	04901.jpg
13.48046875	0.0	stim_train	7300	3451	52	07300.jpg
13.68359375	0.0	stim_train	2621	3503	53	02621.jpg
13.88671875	0.0	stim_train	16328	3555	54	16328.jpg
14.08984375	0.0	stim_train	9588	3607	55	09588.jpg
14.29296875	0.0	stim_train	8542	3659	56	08542.jpg
14.48046875	0.0	stim_train	3041	3707	57	03041.jpg
14.68359375	0.0	stim_train	2064	3759	58	02064.jpg
14.88671875	0.0	stim_train	4235	3811	59	04235.jpg
15.08984375	0.0	stim_train	16179	3863	60	16179.jpg
15.29296875	0.0	stim_train	13313	3915	61	13313.jpg
15.48046875	0.0	stim_train	12781	3963	62	12781.jpg
16.5390625	0.0	behav	0	4234	63	n/a
16.90625	0.0	stim_train	7509	4328	64	07509.jpg
17.10546875	0.0	stim_train	12964	4379	65	12964.jpg
17.30859375	0.0	stim_train	10556	4431	66	10556.jpg
17.51171875	0.0	stim_train	5558	4483	67	05558.jpg
17.69921875	0.0	stim_train	9821	4531	68	09821.jpg
17.90625	0.0	stim_train	6345	4584	69	06345.jpg
18.10546875	0.0	stim_train	5070	4635	70	05070.jpg
18.30859375	0.0	stim_train	14205	4687	71	14205.jpg
18.51171875	0.0	stim_train	13283	4739	72	13283.jpg
18.69921875	0.0	stim_train	16356	4787	73	16356.jpg
18.90625	0.0	stim_train	8800	4840	74	08800.jpg
19.109375	0.0	stim_train	2700	4892	75	02700.jpg
19.30859375	0.0	stim_train	9442	4943	76	09442.jpg
19.51171875	0.0	stim_train	6147	4995	77	06147.jpg
