onset	duration	trial_type	value	sample	stim_file
0.453125	0.0	stim_train,7131,-1,1	1	116	07131.jpg
0.65234375	0.0	stim_train,1630,-1,2	2	167	01630.jpg
0.8515625	0.0	stim_train,3629,-1,3	3	218	03629.jpg
1.0546875	0.0	stim_train,3565,-1,4	4	270	03565.jpg
1.25390625	0.0	stim_train,11786,-1,5	5	321	11786.jpg
1.453125	0.0	stim_train,2647,-1,6	6	372	02647.jpg
1.65234375	0.0	stim_train,12494,-1,7	7	423	12494.jpg
1.85546875	0.0	stim_train,1594,-1,8	8	475	01594.jpg
2.0546875	0.0	stim_train,14011,-1,9	9	526	14011.jpg
2.25390625	0.0	stim_train,14929,-1,10	10	577	14929.jpg
2.453125	0.0	stim_train,6197,-1,11	11	628	06197.jpg
2.65625	0.0	stim_train,8972,-1,12	12	680	08972.jpg
2.85546875	0.0	stim_train,2919,-1,13	13	731	02919.jpg
3.0546875	0.0	stim_train,2427,-1,14	14	782	02427.jpg
3.25390625	0.0	stim_train,15087,-1,15	15	833	15087.jpg
3.45703125	0.0	stim_train,13872,-1,16	16	885	13872.jpg
3.65625	0.0	stim_train,15032,-1,17	17	936	15032.jpg
3.85546875	0.0	stim_train,7018,-1,18	18	987	07018.jpg
4.0546875	0.0	stim_train,1613,-1,19	19	1038	01613.jpg
4.2578125	0.0	stim_train,9297,-1,20	20	1090	09297.jpg
5.4921875	0.0	behav,3,-1,21	21	1406	n/a
5.84375	0.0	stim_train,16052,-1,22	22	1496	16052.jpg
6.04296875	0.0	stim_train,10458,-1,23	23	1547	10458.jpg
6.2421875	0.0	stim_train,10786,-1,24	24	1598	10786.jpg
6.44140625	0.0	stim_train,7375,-1,25	25	1649	07375.jpg
6.640625	0.0	stim_train,5708,-1,26	26	1700	05708.jpg
6.84375	0.0	stim_train,12520,-1,27	27	1752	12520.jpg
7.04296875	0.0	stim_train,5800,-1,28	28	1803	05800.jpg
7.2421875	0.0	stim_train,4695,-1,29	29	1854	04695.jpg
7.4453125	0.0	stim_train,5309,-1,30	30	1906	05309.jpg
7.64453125	0.0	stim_train,3877,-1,31	31	1957	03877.jpg
7.84375	0.0	stim_train,1893,-1,32	32	2008	01893.jpg
8.04296875	0.0	stim_train,15197,-1,33	33	2059	15197.jpg
8.24609375	0.0	stim_train,2562,-1,34	34	2111	02562.jpg
8.4453125	0.0	stim_train,13716,-1,35	35	2162	13716.jpg
8.64453125	0.0	stim_train,14285,-1,36	36	2213	14285.jpg
8.84375	0.0	stim_train,14682,-1,37	37	2264	14682.jpg
9.046875	0.0	stim_train,4903,-1,38	38	2316	04903.jpg
9.24609375	0.0	stim_train,4014,-1,39	39	2367	04014.jpg
9.4453125	0.0	stim_train,9292,-1,40	40	2418	09292.jpg
9.64453125	0.0	stim_train,14048,-1,41	41	2469	14048.jpg
10.66796875	0.0	behav,3,-1,42	42	2731	n/a
11.015625	0.0	stim_train,13376,-1,43	43	2820	13376.jpg
11.21484375	0.0	stim_train,12351,-1,44	44	2871	12351.jpg
11.4140625	0.0	stim_train,16447,-1,45	45	2922	16447.jpg
11.6171875	0.0	stim_train,7166,-1,46	46	2974	07166.jpg
11.81640625	0.0	stim_train,2318,-1,47	47	3025	02318.jpg
12.015625	0.0	stim_train,6296,-1,48	48	3076	06296.jpg
12.21484375	0.0	stim_train,12466,-1,49	49	3127	12466.jpg
12.4140625	0.0	stim_train,13737,-1,50	50	3178	13737.jpg
12.6171875	0.0	stim_train,9601,-1,51	51	3230	09601.jpg
12.81640625	0.0	stim_train,1471,-1,52	52	3281	01471.jpg
13.015625	0.0	stim_train,10846,-1,53	53	3332	10846.jpg
13.21875	0.0	stim_train,15621,-1,54	54	3384	15621.jpg
13.41796875	0.0	stim_train,6451,-1,55	55	3435	06451.jpg
13.6171875	0.0	stim_train,2304,-1,56	56	3486	02304.jpg
13.81640625	0.0	stim_train,8061,-1,57	57	3537	08061.jpg
14.015625	0.0	stim_train,10505,-1,58	58	3588	10505.jpg
14.21875	0.0	stim_train,5021,-1,59	59	3640	05021.jpg
14.41796875	0.0	stim_train,4474,-1,60	60	3691	04474.jpg
14.6171875	0.0	stim_train,15086,-1,61	61	3742	15086.jpg
14.8203125	0.0	stim_train,11001,-1,62	62	3794	11001.jpg
16.08984375	0.0	behav,3,-1,63	63	4119	n/a
16.4375	0.0	stim_train,2380,-1,64	64	4208	02380.jpg
16.63671875	0.0	stim_train,10426,-1,65	65	4259	10426.jpg
16.8359375	0.0	stim_train,13031,-1,66	66	4310	13031.jpg
17.0390625	0.0	stim_train,9806,-1,67	67	4362	09806.jpg
17.23828125	0.0	stim_train,3116,-1,68	68	4413	03116.jpg
17.4375	0.0	stim_train,6750,-1,69	69	4464	06750.jpg
17.63671875	0.0	stim_train,5693,-1,70	70	4515	05693.jpg
17.8359375	0.0	stim_train,10860,-1,71	71	4566	10860.jpg
18.03515625	0.0	stim_train,8232,-1,72	72	4617	08232.jpg
18.234375	0.0	stim_train,13566,-1,73	73	4668	13566.jpg
18.4375	0.0	stim_train,9379,-1,74	74	4720	09379.jpg
18.63671875	0.0	stim_train,5860,-1,75	75	4771	05860.jpg
18.8359375	0.0	oddball,16741,-1,76	76	4822	16741.jpg
19.03515625	0.0	stim_train,11128,-1,77	77	4873	11128.jpg
19.234375	0.0	stim_train,68,-1,78	78	4924	00068.jpg
19.4375	0.0	stim_train,11776,-1,79	79	4976	11776.jpg
19.63671875	0.0	stim_train,12025,-1,80	80	5027	12025.jpg
19.8359375	0.0	stim_train,14901,-1,81	81	5078	14901.jpg
20.0390625	0.0	stim_train,1262,-1,82	82	5130	01262.jpg
20.23828125	0.0	stim_train,9800,-1,83	83	5181	09800.jpg
21.30859375	0.0	behav,2,-1,84	84	5455	n/a
21.671875	0.0	stim_train,5198,-1,85	85	5548	05198.jpg
21.87109375	0.0	stim_train,6572,-1,86	86	5599	06572.jpg
22.0703125	0.0	stim_train,6312,-1,87	87	5650	06312.jpg
22.2734375	0.0	stim_train,16439,-1,88	88	5702	16439.jpg
22.47265625	0.0	stim_train,6707,-1,89	89	5753	06707.jpg
22.671875	0.0	stim_train,11018,-1,90	90	5804	11018.jpg
22.875	0.0	stim_train,13080,-1,91	91	5856	13080.jpg
23.07421875	0.0	stim_train,4682,-1,92	92	5907	04682.jpg
23.2734375	0.0	stim_train,13032,-1,93	93	5958	13032.jpg
23.47265625	0.0	stim_train,12267,-1,94	94	6009	12267.jpg
23.67578125	0.0	stim_train,4910,-1,95	95	6061	04910.jpg
23.875	0.0	stim_train,10896,-1,96	96	6112	10896.jpg
24.07421875	0.0	stim_train,14021,-1,97	97	6163	14021.jpg
24.2734375	0.0	stim_train,10295,-1,98	98	6214	10295.jpg
24.4765625	0.0	stim_train,7197,-1,99	99	6266	07197.jpg
24.67578125	0.0	stim_train,9093,-1,100	100	6317	09093.jpg
24.875	0.0	stim_train,7142,-1,377	101	6368	07142.jpg
25.07421875	0.0	stim_train,9995,-1,378	102	6419	09995.jpg
25.27734375	0.0	stim_train,1855,-1,379	103	6471	01855.jpg
