onset	duration	trial_type	value	sample	stim_file
0.9375	0.0	stim_train,12734,-1,1	1	240	12734.jpg
1.140625	0.0	stim_train,03887,-1,2	2	292	03887.jpg
1.34375	0.0	stim_train,05524,-1,3	3	344	05524.jpg
1.53125	0.0	stim_train,03127,-1,4	4	392	03127.jpg
1.734375	0.0	stim_train,08014,-1,5	5	444	08014.jpg
1.9375	0.0	stim_train,05575,-1,6	6	496	05575.jpg
2.140625	0.0	stim_train,04340,-1,7	7	548	04340.jpg
2.34375	0.0	stim_train,09810,-1,8	8	600	09810.jpg
2.53125	0.0	stim_train,07744,-1,9	9	648	07744.jpg
2.734375	0.0	stim_train,11799,-1,10	10	700	11799.jpg
2.9375	0.0	stim_train,08729,-1,11	11	752	08729.jpg
3.140625	0.0	stim_train,08340,-1,12	12	804	08340.jpg
3.34375	0.0	stim_train,11570,-1,13	13	856	11570.jpg
3.53125	0.0	stim_train,11037,-1,14	14	904	11037.jpg
3.734375	0.0	stim_train,00834,-1,15	15	956	00834.jpg
3.9375	0.0	stim_train,10897,-1,16	16	1008	10897.jpg
4.140625	0.0	stim_train,07470,-1,17	17	1060	07470.jpg
4.34375	0.0	stim_train,10282,-1,18	18	1112	10282.jpg
4.53125	0.0	stim_train,10183,-1,19	19	1160	10183.jpg
4.734375	0.0	stim_train,13450,-1,20	20	1212	13450.jpg
6.46484375	0.0	behav,3,-1,21	21	1655	n/a
6.828125	0.0	oddball,16747,-1,22	22	1748	16747.jpg
7.03125	0.0	stim_train,05831,-1,23	23	1800	05831.jpg
7.21875	0.0	stim_train,16007,-1,24	24	1848	16007.jpg
7.421875	0.0	stim_train,07730,-1,25	25	1900	07730.jpg
7.625	0.0	stim_train,09718,-1,26	26	1952	09718.jpg
7.828125	0.0	stim_train,12071,-1,27	27	2004	12071.jpg
8.03125	0.0	stim_train,13630,-1,28	28	2056	13630.jpg
8.21875	0.0	stim_train,03867,-1,29	29	2104	03867.jpg
8.421875	0.0	stim_train,09633,-1,30	30	2156	09633.jpg
8.625	0.0	stim_train,15336,-1,31	31	2208	15336.jpg
8.828125	0.0	stim_train,07349,-1,32	32	2260	07349.jpg
9.03125	0.0	stim_train,14556,-1,33	33	2312	14556.jpg
9.234375	0.0	stim_train,08795,-1,34	34	2364	08795.jpg
9.421875	0.0	stim_train,16195,-1,35	35	2412	16195.jpg
9.625	0.0	stim_train,05545,-1,36	36	2464	05545.jpg
9.828125	0.0	stim_train,00684,-1,37	37	2516	00684.jpg
10.03125	0.0	stim_train,10786,-1,38	38	2568	10786.jpg
